,date,home_team,home_goals_offense,home_goals_defense,home_offense,home_in_game,home_defense,away_team,away_goals_offense,away_goals_defense,away_offense,away_in_game,away_defense,result
2119,2016-02-05,Malaga,1.52,0.9,0.57,0.52,0.52,Getafe,1.15,1.7,0.48,0.55,0.38,1.0
2120,2016-02-06,Ath Bilbao,1.28,1.5,0.56,0.58,0.54,Villarreal,1.18,0.4,0.53,0.59,0.5,0.5
2121,2016-02-06,Ath Madrid,1.63,0.6,0.59,0.58,0.62,Eibar,1.93,2.1,0.46,0.54,0.41,1.0
2122,2016-02-06,Sp Gijon,1.49,1.7,0.48,0.54,0.38,La Coruna,1.09,1.6,0.53,0.6,0.45,0.5
2123,2016-02-06,Vallecano,1.79,1.9,0.6,0.53,0.42,Las Palmas,1.21,1.8,0.48,0.59,0.39,1.0
2124,2016-02-07,Betis,0.52,1.2,0.5,0.53,0.43,Valencia,0.75,1.4,0.52,0.53,0.47,1.0
2125,2016-02-07,Celta,1.03,1.8,0.58,0.54,0.46,Sevilla,1.45,0.6,0.59,0.54,0.43,0.5
2126,2016-02-07,Granada,1.03,2.4,0.48,0.52,0.43,Real Madrid,3.72,0.8,0.86,0.66,0.5,0.0
2127,2016-02-07,Levante,1.33,2.1,0.45,0.51,0.38,Barcelona,2.78,0.5,0.77,0.71,0.6,0.0
2128,2016-02-08,Espanol,0.67,2.8,0.46,0.49,0.4,Sociedad,1.95,1.6,0.57,0.62,0.44,0.0
2129,2016-02-12,Sp Gijon,1.57,1.7,0.5,0.54,0.37,Vallecano,1.88,1.9,0.6,0.53,0.41,0.5
2130,2016-02-13,La Coruna,1.31,1.5,0.54,0.6,0.45,Betis,0.73,1.3,0.5,0.54,0.41,0.5
2131,2016-02-13,Real Madrid,3.76,1.1,0.88,0.66,0.49,Ath Bilbao,1.42,1.9,0.58,0.58,0.5,1.0
2132,2016-02-13,Valencia,0.97,1.3,0.54,0.53,0.47,Espanol,0.63,2.9,0.47,0.49,0.41,1.0
2133,2016-02-13,Villarreal,1.03,0.3,0.54,0.59,0.5,Malaga,1.43,0.9,0.54,0.53,0.51,1.0
2134,2016-02-14,Barcelona,3.15,0.6,0.82,0.71,0.59,Celta,1.12,2.4,0.57,0.53,0.42,1.0
2135,2016-02-14,Eibar,1.99,1.7,0.47,0.54,0.44,Levante,1.05,2.2,0.45,0.51,0.38,1.0
2136,2016-02-14,Getafe,0.96,1.5,0.48,0.55,0.4,Ath Madrid,1.55,0.6,0.57,0.58,0.63,0.0
2137,2016-02-14,Sevilla,1.58,0.5,0.59,0.54,0.45,Las Palmas,1.03,1.8,0.47,0.59,0.4,1.0
2138,2016-02-14,Sociedad,2.13,1.4,0.56,0.62,0.44,Granada,0.93,2.5,0.47,0.52,0.42,1.0
2139,2016-02-17,Sp Gijon,1.45,1.8,0.48,0.55,0.36,Barcelona,3.13,0.7,0.78,0.71,0.59,0.0
2140,2016-02-19,Levante,1.24,1.8,0.48,0.51,0.4,Getafe,0.72,1.8,0.49,0.55,0.38,1.0
2141,2016-02-20,Betis,0.85,1.4,0.5,0.54,0.42,Sp Gijon,1.27,1.8,0.48,0.55,0.37,0.5
2142,2016-02-20,Celta,1.25,2.5,0.59,0.54,0.45,Eibar,1.91,2.0,0.47,0.54,0.41,1.0
2143,2016-02-20,Espanol,0.73,2.5,0.48,0.49,0.43,La Coruna,1.06,1.5,0.53,0.6,0.45,1.0
2144,2016-02-20,Las Palmas,1.05,1.9,0.48,0.59,0.39,Barcelona,3.13,0.6,0.77,0.71,0.58,0.0
2145,2016-02-21,Ath Bilbao,1.33,1.6,0.56,0.58,0.52,Sociedad,2.1,1.2,0.54,0.62,0.45,0.0
2146,2016-02-21,Ath Madrid,1.21,0.5,0.56,0.58,0.64,Villarreal,0.93,0.3,0.52,0.59,0.5,0.5
2147,2016-02-21,Granada,0.91,2.4,0.49,0.52,0.43,Valencia,1.09,1.2,0.54,0.53,0.46,0.0
2148,2016-02-21,Malaga,1.33,0.8,0.55,0.53,0.51,Real Madrid,3.41,1.1,0.84,0.66,0.5,0.5
2149,2016-02-21,Vallecano,1.94,1.9,0.61,0.53,0.4,Sevilla,1.55,0.8,0.61,0.54,0.42,0.5
2150,2016-02-26,Eibar,1.75,1.6,0.45,0.54,0.42,Las Palmas,1.09,1.6,0.49,0.6,0.41,0.0
2151,2016-02-27,Betis,1.07,1.6,0.52,0.54,0.41,Vallecano,1.88,1.6,0.61,0.53,0.39,0.5
2152,2016-02-27,Getafe,0.48,1.5,0.49,0.55,0.4,Celta,1.25,2.2,0.57,0.54,0.47,0.0
2153,2016-02-27,Real Madrid,2.69,1.0,0.82,0.66,0.5,Ath Madrid,1.27,0.4,0.57,0.58,0.63,0.0
2154,2016-02-27,Sociedad,2.03,0.9,0.55,0.62,0.44,Malaga,1.27,0.9,0.55,0.52,0.51,0.5
2155,2016-02-27,Sp Gijon,1.45,2.2,0.49,0.54,0.34,Espanol,1.16,2.5,0.52,0.49,0.41,0.0
2156,2016-02-28,Barcelona,2.87,0.7,0.78,0.71,0.58,Sevilla,1.67,1.0,0.6,0.54,0.42,1.0
2157,2016-02-28,La Coruna,0.85,1.5,0.53,0.6,0.45,Granada,0.85,2.1,0.49,0.52,0.44,0.0
2158,2016-02-28,Valencia,0.91,1.5,0.52,0.54,0.43,Ath Bilbao,1.37,1.5,0.6,0.58,0.53,0.0
2159,2016-02-28,Villarreal,1.15,0.2,0.56,0.59,0.5,Levante,1.06,1.9,0.45,0.51,0.36,1.0
2160,2016-03-01,Ath Madrid,1.51,0.2,0.6,0.58,0.63,Sociedad,1.75,1.2,0.53,0.62,0.42,1.0
2161,2016-03-01,Las Palmas,1.34,1.4,0.51,0.59,0.42,Getafe,0.48,2.1,0.49,0.54,0.38,1.0
2162,2016-03-02,Ath Bilbao,1.79,1.5,0.61,0.59,0.53,La Coruna,0.81,1.9,0.53,0.6,0.42,1.0
2163,2016-03-02,Celta,1.15,1.9,0.56,0.54,0.47,Villarreal,1.0,0.2,0.52,0.59,0.5,0.5
2164,2016-03-02,Levante,1.15,2.1,0.46,0.51,0.37,Real Madrid,2.47,1.1,0.87,0.66,0.5,0.0
2165,2016-03-02,Malaga,1.24,1.1,0.55,0.52,0.51,Valencia,1.15,1.5,0.54,0.54,0.46,0.0
2166,2016-03-02,Sevilla,1.45,1.0,0.6,0.54,0.43,Eibar,1.51,1.7,0.46,0.54,0.42,1.0
2167,2016-03-03,Espanol,1.13,2.4,0.48,0.49,0.4,Betis,1.4,1.2,0.52,0.54,0.43,0.0
2168,2016-03-03,Granada,1.09,1.7,0.5,0.52,0.45,Sp Gijon,1.3,2.2,0.46,0.54,0.36,1.0
2169,2016-03-03,Vallecano,1.85,2.1,0.59,0.53,0.37,Barcelona,3.42,0.8,0.82,0.71,0.58,0.0
2170,2016-03-05,Getafe,0.51,1.9,0.5,0.54,0.4,Sevilla,1.42,0.9,0.6,0.55,0.43,0.5
2171,2016-03-05,La Coruna,1.15,2.2,0.56,0.6,0.44,Malaga,1.37,1.5,0.56,0.52,0.49,0.5
2172,2016-03-05,Real Madrid,3.27,1.0,0.94,0.66,0.5,Celta,1.15,2.7,0.56,0.54,0.4,1.0
2173,2016-03-05,Villarreal,0.88,0.3,0.51,0.6,0.49,Las Palmas,1.34,1.1,0.48,0.6,0.42,0.0
2174,2016-03-06,Betis,1.61,0.9,0.51,0.54,0.43,Granada,0.88,1.7,0.48,0.51,0.43,1.0
2175,2016-03-06,Eibar,1.14,2.0,0.46,0.54,0.4,Barcelona,3.37,0.7,0.8,0.71,0.59,0.0
2176,2016-03-06,Sociedad,1.45,1.2,0.55,0.62,0.44,Levante,1.21,2.0,0.46,0.51,0.38,0.5
2177,2016-03-06,Sp Gijon,1.15,2.2,0.46,0.54,0.36,Ath Bilbao,1.98,1.4,0.58,0.59,0.54,0.0
2178,2016-03-06,Valencia,1.12,1.7,0.53,0.53,0.45,Ath Madrid,1.73,0.3,0.6,0.58,0.62,0.0
2179,2016-03-07,Espanol,1.4,2.2,0.5,0.49,0.42,Vallecano,1.69,2.2,0.59,0.53,0.39,1.0
2180,2016-03-11,Malaga,1.43,1.4,0.54,0.52,0.52,Sp Gijon,0.96,1.8,0.46,0.54,0.37,1.0
2181,2016-03-12,Ath Madrid,1.98,0.3,0.6,0.58,0.63,La Coruna,1.03,2.2,0.53,0.6,0.43,1.0
2182,2016-03-12,Barcelona,3.68,0.6,0.82,0.71,0.6,Getafe,0.45,2.7,0.49,0.54,0.37,1.0
2183,2016-03-12,Celta,1.21,2.2,0.56,0.54,0.46,Sociedad,1.11,1.3,0.54,0.62,0.45,1.0
2184,2016-03-12,Vallecano,1.6,2.1,0.59,0.53,0.4,Eibar,1.05,2.1,0.46,0.53,0.43,0.5
2185,2016-03-13,Ath Bilbao,2.22,1.1,0.6,0.59,0.54,Betis,1.58,1.1,0.5,0.55,0.4,1.0
2186,2016-03-13,Las Palmas,1.4,1.2,0.49,0.6,0.41,Real Madrid,3.04,1.0,0.85,0.66,0.5,0.0
2187,2016-03-13,Levante,1.24,1.8,0.46,0.51,0.39,Valencia,1.0,1.6,0.51,0.53,0.46,1.0
2188,2016-03-13,Sevilla,1.76,1.1,0.63,0.54,0.42,Villarreal,0.91,0.9,0.53,0.6,0.46,1.0
2189,2016-03-14,Granada,1.0,1.5,0.49,0.5,0.44,Espanol,1.3,2.1,0.49,0.49,0.42,0.5
2190,2016-03-18,Getafe,0.43,2.5,0.49,0.55,0.4,Eibar,0.79,1.9,0.46,0.54,0.43,0.5
2191,2016-03-19,Betis,1.42,1.2,0.49,0.54,0.42,Malaga,1.43,1.1,0.53,0.53,0.51,0.0
2192,2016-03-19,Granada,1.12,1.4,0.5,0.5,0.43,Vallecano,1.63,2.0,0.6,0.53,0.4,0.5
2193,2016-03-19,La Coruna,1.25,2.1,0.55,0.6,0.46,Levante,1.0,1.7,0.46,0.51,0.37,1.0
2194,2016-03-19,Sociedad,0.99,1.3,0.54,0.62,0.45,Las Palmas,1.36,0.9,0.49,0.59,0.42,0.0
2195,2016-03-19,Sp Gijon,0.91,1.8,0.48,0.54,0.38,Ath Madrid,1.85,0.6,0.58,0.58,0.61,1.0
2196,2016-03-20,Espanol,1.49,2.0,0.5,0.49,0.42,Ath Bilbao,2.24,1.0,0.57,0.58,0.52,1.0
2197,2016-03-20,Real Madrid,3.19,0.8,0.89,0.66,0.51,Sevilla,1.49,1.6,0.59,0.54,0.4,1.0
2198,2016-03-20,Valencia,0.69,1.7,0.51,0.54,0.45,Celta,1.09,1.9,0.58,0.55,0.45,0.0
2199,2016-03-20,Villarreal,1.21,1.2,0.54,0.59,0.48,Barcelona,3.58,0.8,0.77,0.71,0.57,0.5
2200,2016-04-01,Vallecano,1.61,1.8,0.61,0.52,0.41,Getafe,0.27,2.5,0.49,0.55,0.39,1.0
2201,2016-04-02,Ath Madrid,2.46,0.8,0.63,0.59,0.62,Betis,1.33,1.8,0.5,0.55,0.38,1.0
2202,2016-04-02,Barcelona,3.36,1.0,0.75,0.71,0.56,Real Madrid,3.21,0.8,0.86,0.66,0.5,0.0
2203,2016-04-02,Celta,1.15,1.7,0.57,0.55,0.45,La Coruna,1.24,2.0,0.54,0.6,0.46,0.5
2204,2016-04-02,Las Palmas,1.45,0.9,0.51,0.59,0.42,Valencia,0.75,1.7,0.52,0.53,0.45,1.0
2205,2016-04-03,Ath Bilbao,1.85,1.0,0.58,0.58,0.53,Granada,1.03,1.3,0.49,0.5,0.44,0.5
2206,2016-04-03,Eibar,0.82,1.8,0.47,0.54,0.42,Villarreal,1.22,1.2,0.53,0.59,0.49,0.0
2207,2016-04-03,Malaga,1.36,1.0,0.54,0.52,0.51,Espanol,1.21,1.8,0.49,0.49,0.42,0.5
2208,2016-04-03,Sevilla,1.55,1.7,0.61,0.55,0.42,Sociedad,1.15,1.1,0.56,0.61,0.45,0.0
2209,2016-04-04,Levante,0.79,1.4,0.45,0.51,0.39,Sp Gijon,0.73,1.4,0.46,0.54,0.39,0.5
2210,2016-04-08,Granada,0.88,1.2,0.48,0.5,0.45,Malaga,1.15,0.8,0.53,0.52,0.52,0.5
2211,2016-04-09,Betis,1.21,1.6,0.5,0.55,0.42,Levante,0.63,1.2,0.45,0.51,0.39,1.0
2212,2016-04-09,Espanol,1.33,1.7,0.48,0.49,0.4,Ath Madrid,2.58,0.8,0.6,0.58,0.62,0.0
2213,2016-04-09,Real Madrid,3.21,0.8,0.88,0.66,0.51,Eibar,0.73,2.2,0.46,0.54,0.4,1.0
2214,2016-04-09,Sociedad,1.18,0.8,0.55,0.61,0.45,Barcelona,2.74,1.1,0.74,0.7,0.57,1.0
2215,2016-04-10,Ath Bilbao,1.6,0.9,0.57,0.58,0.54,Vallecano,1.39,1.5,0.59,0.52,0.4,1.0
2216,2016-04-10,Sp Gijon,0.67,1.4,0.46,0.54,0.38,Celta,1.21,1.5,0.58,0.54,0.46,0.0
2217,2016-04-10,Valencia,0.94,1.7,0.54,0.53,0.46,Sevilla,1.33,1.9,0.6,0.55,0.41,1.0
2218,2016-04-10,Villarreal,1.4,1.1,0.53,0.59,0.5,Getafe,0.27,2.3,0.49,0.55,0.38,1.0
2219,2016-04-11,La Coruna,1.21,2.0,0.54,0.6,0.44,Las Palmas,1.52,0.9,0.53,0.6,0.41,0.0
2220,2016-04-15,Levante,0.85,1.1,0.47,0.5,0.4,Espanol,1.3,1.6,0.49,0.49,0.41,1.0
2221,2016-04-16,Celta,1.18,1.2,0.58,0.54,0.45,Betis,1.18,1.7,0.5,0.55,0.41,0.5
2222,2016-04-16,Eibar,0.94,1.9,0.47,0.54,0.43,Sociedad,0.97,1.0,0.55,0.61,0.43,1.0
2223,2016-04-16,Getafe,0.33,2.8,0.5,0.55,0.36,Real Madrid,3.31,0.8,0.9,0.66,0.49,0.0
2224,2016-04-16,Las Palmas,1.58,0.9,0.5,0.6,0.42,Sp Gijon,0.63,1.3,0.47,0.54,0.38,0.5
2225,2016-04-17,Ath Madrid,2.65,0.6,0.6,0.58,0.63,Granada,0.75,1.4,0.47,0.5,0.43,1.0
2226,2016-04-17,Barcelona,2.23,1.2,0.76,0.7,0.56,Valencia,1.19,1.5,0.54,0.53,0.45,0.0
2227,2016-04-17,Malaga,0.75,0.8,0.53,0.52,0.52,Ath Bilbao,1.6,0.9,0.57,0.58,0.54,0.0
2228,2016-04-17,Sevilla,1.36,1.8,0.6,0.55,0.42,La Coruna,1.06,1.9,0.53,0.61,0.46,0.5
2229,2016-04-17,Vallecano,1.45,1.4,0.61,0.53,0.4,Villarreal,1.49,1.2,0.52,0.59,0.47,1.0
2230,2016-04-19,Betis,1.12,1.2,0.51,0.55,0.42,Las Palmas,1.45,0.8,0.49,0.6,0.41,1.0
2231,2016-04-19,Espanol,1.3,1.6,0.48,0.5,0.42,Celta,1.18,1.0,0.57,0.54,0.45,0.5
2232,2016-04-20,Ath Bilbao,1.27,0.7,0.56,0.59,0.53,Ath Madrid,2.39,0.6,0.58,0.59,0.63,0.0
2233,2016-04-20,La Coruna,0.91,2.8,0.52,0.61,0.39,Barcelona,2.88,1.1,0.86,0.7,0.58,0.0
2234,2016-04-20,Malaga,0.81,0.8,0.55,0.52,0.52,Vallecano,1.36,1.4,0.6,0.53,0.41,0.5
2235,2016-04-20,Real Madrid,3.34,0.6,0.88,0.66,0.51,Villarreal,1.24,1.4,0.5,0.6,0.46,1.0
2236,2016-04-20,Sp Gijon,0.88,1.2,0.48,0.54,0.37,Sevilla,1.12,1.9,0.6,0.55,0.42,1.0
2237,2016-04-20,Valencia,1.65,1.3,0.55,0.54,0.46,Eibar,0.73,2.3,0.45,0.54,0.41,1.0
2238,2016-04-21,Granada,1.43,1.3,0.51,0.5,0.44,Levante,0.94,1.7,0.47,0.5,0.37,1.0
2239,2016-04-21,Sociedad,0.88,1.2,0.55,0.61,0.44,Getafe,0.64,2.5,0.5,0.54,0.38,0.0
2240,2016-04-22,Las Palmas,1.85,0.7,0.53,0.59,0.42,Espanol,1.09,2.0,0.47,0.5,0.4,1.0
2241,2016-04-23,Ath Madrid,2.39,0.4,0.58,0.59,0.63,Malaga,0.69,0.9,0.53,0.52,0.52,1.0
2242,2016-04-23,Barcelona,3.56,0.9,0.82,0.7,0.58,Sp Gijon,0.7,1.9,0.46,0.54,0.34,1.0
2243,2016-04-23,Eibar,0.7,2.1,0.46,0.55,0.43,La Coruna,0.91,2.7,0.53,0.61,0.46,0.5
2244,2016-04-23,Vallecano,1.43,1.6,0.61,0.52,0.39,Real Madrid,3.37,0.8,0.87,0.66,0.49,0.0
2245,2016-04-24,Getafe,0.89,2.5,0.51,0.54,0.38,Valencia,1.77,1.4,0.52,0.54,0.44,0.5
2246,2016-04-24,Levante,1.01,1.9,0.48,0.5,0.39,Ath Bilbao,1.48,0.8,0.58,0.59,0.53,0.5
2247,2016-04-24,Sevilla,1.27,1.5,0.61,0.55,0.44,Betis,1.03,1.4,0.5,0.55,0.41,1.0
2248,2016-04-24,Villarreal,1.05,1.3,0.5,0.59,0.49,Sociedad,0.79,1.2,0.54,0.61,0.46,0.5
2249,2016-04-25,Celta,1.15,1.0,0.58,0.54,0.46,Granada,1.4,1.3,0.48,0.5,0.43,1.0
2250,2016-04-29,Sp Gijon,0.85,1.7,0.47,0.54,0.38,Eibar,0.57,2.2,0.46,0.54,0.43,1.0
2251,2016-04-30,Ath Madrid,2.08,0.4,0.58,0.59,0.62,Vallecano,1.12,1.6,0.59,0.53,0.4,1.0
2252,2016-04-30,Betis,0.81,1.3,0.49,0.54,0.42,Barcelona,3.65,0.7,0.77,0.7,0.59,0.0
2253,2016-04-30,Granada,1.74,1.5,0.5,0.5,0.43,Las Palmas,1.94,1.0,0.51,0.6,0.4,1.0
2254,2016-04-30,Sociedad,0.57,1.1,0.53,0.61,0.44,Real Madrid,3.23,0.7,0.84,0.66,0.51,0.0
2255,2016-05-01,Ath Bilbao,1.51,0.9,0.59,0.59,0.54,Celta,1.15,1.2,0.56,0.53,0.45,1.0
2256,2016-05-01,Espanol,0.91,1.8,0.48,0.5,0.44,Sevilla,1.12,1.4,0.58,0.55,0.43,1.0
2257,2016-05-01,La Coruna,0.81,2.9,0.52,0.62,0.44,Getafe,1.16,2.1,0.51,0.54,0.39,0.0
2258,2016-05-01,Valencia,1.64,1.4,0.5,0.54,0.44,Villarreal,1.03,1.2,0.52,0.59,0.5,0.0
2259,2016-05-02,Malaga,1.03,0.9,0.58,0.52,0.52,Levante,1.09,2.1,0.47,0.5,0.37,1.0
2260,2016-05-08,Barcelona,3.85,0.5,0.81,0.7,0.6,Espanol,0.81,2.2,0.47,0.5,0.39,1.0
2261,2016-05-08,Celta,1.21,1.2,0.56,0.54,0.46,Malaga,0.94,0.9,0.54,0.52,0.52,1.0
2262,2016-05-08,Eibar,0.73,1.9,0.48,0.55,0.45,Betis,0.69,1.4,0.5,0.55,0.42,0.5
2263,2016-05-08,Getafe,1.25,1.9,0.51,0.54,0.39,Sp Gijon,0.94,1.6,0.47,0.54,0.37,0.5
2264,2016-05-08,Las Palmas,1.52,0.9,0.48,0.6,0.43,Ath Bilbao,1.21,0.8,0.56,0.6,0.55,0.5
2265,2016-05-08,Levante,1.31,1.9,0.48,0.5,0.39,Ath Madrid,1.84,0.6,0.58,0.6,0.6,1.0
2266,2016-05-08,Real Madrid,3.17,0.9,0.88,0.66,0.48,Valencia,1.57,1.7,0.53,0.53,0.43,1.0
2267,2016-05-08,Sevilla,1.12,1.8,0.59,0.54,0.4,Granada,2.07,1.6,0.51,0.51,0.44,0.0
2268,2016-05-08,Sociedad,0.79,1.0,0.56,0.61,0.44,Vallecano,1.18,1.5,0.6,0.53,0.39,1.0
2269,2016-05-08,Villarreal,0.91,1.4,0.5,0.6,0.48,La Coruna,1.0,2.2,0.54,0.62,0.46,0.0
2270,2016-05-13,Valencia,1.33,1.6,0.5,0.54,0.44,Sociedad,0.82,0.8,0.55,0.61,0.46,0.0
2271,2016-05-14,Ath Bilbao,1.43,0.9,0.6,0.59,0.54,Sevilla,1.09,2.1,0.59,0.54,0.41,1.0
2272,2016-05-14,Ath Madrid,1.75,0.5,0.59,0.6,0.62,Celta,1.03,1.0,0.55,0.54,0.45,1.0
2273,2016-05-14,Granada,2.03,1.7,0.47,0.51,0.42,Barcelona,3.81,0.4,0.79,0.7,0.6,0.0
2274,2016-05-14,La Coruna,0.73,2.2,0.51,0.62,0.44,Real Madrid,2.66,0.7,0.86,0.66,0.51,0.0
2275,2016-05-15,Betis,0.82,1.5,0.51,0.55,0.42,Getafe,1.21,1.8,0.51,0.53,0.39,1.0
2276,2016-05-15,Espanol,1.25,2.2,0.51,0.5,0.41,Eibar,0.88,2.2,0.49,0.55,0.42,1.0
2277,2016-05-15,Malaga,1.37,0.8,0.59,0.53,0.52,Las Palmas,1.42,1.5,0.5,0.61,0.39,1.0
2278,2016-05-15,Sp Gijon,1.19,1.2,0.48,0.55,0.37,Villarreal,0.85,1.5,0.5,0.6,0.47,1.0
2279,2016-05-15,Vallecano,1.39,1.4,0.63,0.53,0.41,Levante,1.21,2.2,0.47,0.51,0.37,1.0
2280,2016-08-19,La Coruna,1.03,1.7,0.53,0.62,0.45,Eibar,0.97,2.2,0.48,0.55,0.43,1.0
2281,2016-08-19,Malaga,1.31,0.9,0.56,0.53,0.52,Osasuna,0.85,1.4,0.5,0.55,0.43,0.5
2282,2016-08-20,Barcelona,3.83,0.7,0.84,0.7,0.58,Betis,1.01,2.1,0.5,0.55,0.37,1.0
2283,2016-08-20,Granada,1.73,1.7,0.47,0.51,0.44,Villarreal,0.81,1.2,0.5,0.6,0.48,0.5
2284,2016-08-20,Sevilla,1.71,2.5,0.65,0.54,0.4,Espanol,1.71,3.0,0.5,0.5,0.38,1.0
2285,2016-08-21,Ath Madrid,1.63,0.7,0.59,0.61,0.61,Alaves,1.0,1.0,0.13,0.46,0.2,0.5
2286,2016-08-21,Sociedad,0.76,1.1,0.53,0.61,0.43,Real Madrid,2.79,0.7,0.87,0.66,0.51,0.0
2287,2016-08-21,Sp Gijon,1.31,1.3,0.47,0.54,0.36,Ath Bilbao,1.33,1.1,0.57,0.59,0.53,1.0
2288,2016-08-22,Celta,0.87,1.0,0.55,0.54,0.46,Leganes,1.0,0.0,0.59,0.38,0.66,0.0
2289,2016-08-22,Valencia,1.39,2.1,0.53,0.53,0.42,Las Palmas,1.91,1.5,0.52,0.6,0.4,0.0
2290,2016-08-26,Betis,0.97,1.9,0.49,0.55,0.42,La Coruna,0.79,1.5,0.51,0.62,0.46,0.5
2291,2016-08-26,Espanol,1.89,2.8,0.48,0.5,0.41,Malaga,1.55,1.1,0.57,0.53,0.51,0.5
2292,2016-08-27,Eibar,0.97,2.0,0.49,0.55,0.45,Valencia,1.21,1.9,0.51,0.53,0.44,1.0
2293,2016-08-27,Leganes,0.5,0.0,0.37,0.43,0.63,Ath Madrid,1.48,0.5,0.58,0.61,0.62,0.5
2294,2016-08-27,Osasuna,0.82,1.4,0.49,0.55,0.43,Sociedad,1.0,1.0,0.54,0.61,0.46,0.0
2295,2016-08-27,Real Madrid,2.57,0.6,0.86,0.66,0.5,Celta,0.75,1.2,0.55,0.54,0.44,1.0
2296,2016-08-28,Alaves,0.5,0.5,0.26,0.62,0.5,Sp Gijon,1.15,0.8,0.45,0.54,0.37,0.5
2297,2016-08-28,Ath Bilbao,1.15,1.0,0.55,0.59,0.54,Barcelona,3.33,0.6,0.76,0.7,0.6,0.0
2298,2016-08-28,Las Palmas,2.37,1.7,0.54,0.6,0.41,Granada,1.57,2.2,0.47,0.51,0.4,1.0
2299,2016-08-28,Villarreal,0.69,1.1,0.49,0.6,0.5,Sevilla,1.55,2.1,0.58,0.54,0.44,0.5
2300,2016-09-09,Sociedad,1.0,1.0,0.53,0.61,0.46,Espanol,1.79,2.8,0.47,0.5,0.42,0.5
2301,2016-09-10,Barcelona,3.21,0.8,0.76,0.7,0.58,Alaves,1.0,0.7,0.25,0.65,0.49,0.0
2302,2016-09-10,Celta,0.63,1.6,0.54,0.54,0.42,Ath Madrid,1.67,0.5,0.62,0.61,0.62,0.0
2303,2016-09-10,Malaga,1.18,1.2,0.55,0.53,0.51,Villarreal,0.76,0.9,0.51,0.6,0.5,0.0
2304,2016-09-10,Real Madrid,3.09,0.9,0.9,0.66,0.5,Osasuna,1.0,1.9,0.51,0.55,0.4,1.0
2305,2016-09-10,Sevilla,1.77,2.0,0.61,0.55,0.43,Las Palmas,2.25,1.6,0.5,0.59,0.4,1.0
2306,2016-09-11,Granada,1.48,2.2,0.47,0.51,0.43,Eibar,1.15,1.8,0.5,0.55,0.45,0.0
2307,2016-09-11,La Coruna,0.73,1.4,0.51,0.62,0.46,Ath Bilbao,1.03,0.8,0.56,0.59,0.55,0.0
2308,2016-09-11,Sp Gijon,1.27,1.0,0.47,0.55,0.37,Leganes,0.67,0.7,0.37,0.48,0.61,1.0
2309,2016-09-11,Valencia,1.45,2.1,0.54,0.53,0.42,Betis,1.31,1.8,0.52,0.55,0.4,0.0
2310,2016-09-16,Betis,1.43,1.8,0.51,0.55,0.39,Granada,1.51,2.4,0.48,0.51,0.43,0.5
2311,2016-09-17,Ath Madrid,2.16,0.2,0.62,0.61,0.62,Sp Gijon,1.15,1.6,0.45,0.55,0.34,1.0
2312,2016-09-17,Eibar,1.21,1.6,0.48,0.55,0.45,Sevilla,1.6,1.6,0.59,0.55,0.44,0.5
2313,2016-09-17,Las Palmas,2.09,1.5,0.49,0.59,0.42,Malaga,1.15,1.3,0.54,0.53,0.52,1.0
2314,2016-09-17,Leganes,0.74,1.8,0.4,0.44,0.54,Barcelona,3.47,0.8,0.8,0.7,0.59,0.0
2315,2016-09-18,Ath Bilbao,1.24,0.9,0.57,0.58,0.54,Valencia,1.3,2.0,0.52,0.53,0.43,1.0
2316,2016-09-18,Espanol,1.6,2.4,0.46,0.5,0.41,Real Madrid,2.88,0.8,0.85,0.66,0.52,0.0
2317,2016-09-18,Osasuna,0.79,1.8,0.49,0.54,0.44,Celta,0.51,1.6,0.54,0.55,0.46,0.5
2318,2016-09-18,Villarreal,0.91,0.9,0.51,0.6,0.5,Sociedad,0.97,1.2,0.53,0.6,0.45,1.0
2319,2016-09-19,Alaves,0.74,0.5,0.26,0.61,0.53,La Coruna,0.48,1.2,0.51,0.62,0.47,0.5
2320,2016-09-20,Malaga,1.15,1.3,0.56,0.54,0.52,Eibar,1.09,1.6,0.48,0.55,0.45,1.0
2321,2016-09-20,Sevilla,1.63,1.4,0.59,0.55,0.45,Betis,1.25,1.8,0.49,0.54,0.4,1.0
2322,2016-09-21,Barcelona,3.35,0.9,0.76,0.7,0.59,Ath Madrid,2.01,0.4,0.58,0.61,0.61,0.5
2323,2016-09-21,Celta,0.73,1.5,0.56,0.54,0.46,Sp Gijon,1.12,1.8,0.45,0.55,0.36,1.0
2324,2016-09-21,Granada,1.63,2.2,0.47,0.51,0.43,Ath Bilbao,1.31,1.0,0.57,0.59,0.54,0.0
2325,2016-09-21,Real Madrid,2.55,0.8,0.84,0.66,0.51,Villarreal,1.01,0.8,0.49,0.61,0.49,0.5
2326,2016-09-21,Sociedad,1.4,1.2,0.56,0.6,0.47,Las Palmas,1.96,1.8,0.48,0.59,0.39,1.0
2327,2016-09-22,La Coruna,0.57,1.4,0.52,0.62,0.46,Leganes,1.03,1.7,0.37,0.45,0.55,0.0
2328,2016-09-22,Osasuna,0.82,2.0,0.51,0.54,0.43,Espanol,1.54,2.3,0.47,0.5,0.42,0.0
2329,2016-09-22,Valencia,1.49,2.0,0.53,0.53,0.44,Alaves,0.82,0.8,0.27,0.6,0.53,1.0
2330,2016-09-23,Betis,1.12,1.4,0.5,0.54,0.4,Malaga,1.03,1.2,0.55,0.53,0.52,1.0
