,team,matchday,date,time,location,opponent,score,score_against,xg_against,xG,PSxG,assists,shots,shots_on_target,yellows,reds,touches,tackles,interceptions,blocks_by_player,non_penalty_expected_goals,expected_assisted_goals,shot_creating_actions,goal_creating_actions,passes_completed,progressive_passes,carries,progressive_carries,progressive_passing_distance,expected_assists,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,through_balls,crosses,corner_kicks,passes_offside,tackles_won,dribblers_tackled,dribbler_tackles_attempts,unsuccessful_dribbler_challenge,clearances,error_leading_to_opponent_shot,touches_in_attacking_penalty_area,player_take_ons_tackled,carries_into_penalty_box,failed_controls,dispossession_after_tackle,double_yellows,fouls,offsides,penalty_kicks_won,penalty_kicks_conceded,own_goals,recoveries,aerials_won,aerials_lost
0,Huesca,9,2018-10-21,18:30:00,Home,Espanyol,0,2,1.7,1.58,0.354,2.0,6.0,2.0,3.0,0.0,546.0,27.0,8.0,11.0,1.7000000000000002,1.6,10.0,3.0,329.0,33.0,279.0,17.0,2333.0,0.7999999999999999,5.0,30.0,5.0,0.0,0.0,7.0,4.0,4.0,17.0,10.0,25.0,15.0,32.0,1.0,12.0,9.0,4.0,11.0,8.0,0.0,14.0,4.0,0.0,0.0,0.0,49.0,14.0,12.0
1,Espanyol,9,2018-10-21,18:30:00,Away,Huesca,2,0,0.4,0.39,0.012,0.0,10.0,2.0,3.0,0.0,589.0,17.0,13.0,13.0,0.30000000000000004,0.4,20.0,0.0,379.0,48.0,322.0,25.0,2658.0,0.2,9.0,32.0,5.0,0.0,0.0,24.0,6.0,1.0,14.0,9.0,18.0,9.0,8.0,0.0,12.0,10.0,4.0,17.0,17.0,0.0,21.0,1.0,0.0,0.0,0.0,58.0,12.0,14.0
0,Real Betis,9,2018-10-21,20:45:00,Home,Valladolid,0,1,0.4,0.8,0.022105263157894735,0.0,20.0,4.0,0.0,0.0,743.0,12.0,19.0,7.0,0.8,0.5,39.0,0.0,534.0,52.0,430.0,41.0,2740.0,1.2000000000000002,15.0,58.0,11.0,1.0,1.0,27.0,9.0,3.0,7.0,6.0,14.0,8.0,8.0,1.0,32.0,6.0,6.0,16.0,15.0,0.0,7.0,3.0,0.0,0.0,0.0,63.0,13.0,13.0
1,Valladolid,9,2018-10-21,20:45:00,Away,Real Betis,1,0,0.9,0.43,0.041666666666666664,1.0,6.0,2.0,4.0,0.0,502.0,21.0,10.0,18.0,0.4,0.4,11.0,2.0,276.0,25.0,283.0,12.0,1963.0,0.1,4.0,12.0,2.0,0.0,2.0,7.0,6.0,4.0,12.0,6.0,23.0,17.0,40.0,0.0,6.0,6.0,1.0,17.0,6.0,0.0,10.0,4.0,0.0,0.0,0.0,51.0,13.0,13.0
0,Real Sociedad,9,2018-10-22,21:00:00,Home,Girona,0,0,0.9,0.8700000000000001,0.015454545454545453,0.0,12.0,2.0,1.0,0.0,533.0,24.0,8.0,6.0,0.9,0.7,20.0,0.0,303.0,39.0,282.0,17.0,2283.0,0.8,8.0,22.0,7.0,0.0,1.0,29.0,6.0,0.0,16.0,12.0,21.0,9.0,23.0,0.0,19.0,9.0,3.0,7.0,8.0,0.0,15.0,0.0,0.0,0.0,0.0,52.0,23.0,22.0
1,Girona,9,2018-10-22,21:00:00,Away,Real Sociedad,0,0,0.6,0.63,0.16071428571428573,0.0,14.0,8.0,3.0,0.0,630.0,17.0,6.0,10.0,0.6,0.5,27.0,0.0,395.0,44.0,340.0,16.0,2691.0,0.2,10.0,31.0,6.0,1.0,1.0,26.0,7.0,3.0,11.0,9.0,15.0,6.0,38.0,1.0,14.0,12.0,3.0,14.0,12.0,0.0,14.0,3.0,0.0,0.0,0.0,54.0,22.0,23.0
0,Rayo Vallecano,3,2018-10-24,19:00:00,Home,Athletic Club,1,1,1.3,1.35,0.174,0.0,11.0,4.0,1.0,0.0,731.0,28.0,5.0,11.0,1.3,0.30000000000000004,21.0,1.0,505.0,67.0,412.0,21.0,3170.0,0.5,8.0,42.0,7.0,4.0,2.0,29.0,4.0,4.0,20.0,18.0,36.0,18.0,27.0,0.0,17.0,7.0,1.0,14.0,4.0,0.0,9.0,4.0,0.0,0.0,0.0,64.0,20.0,10.0
1,Athletic Club,3,2018-10-24,19:00:00,Away,Rayo Vallecano,1,1,1.3,1.33,0.1318181818181818,1.0,11.0,3.0,1.0,0.0,464.0,11.0,16.0,11.0,1.4,1.3,22.0,2.0,242.0,34.0,246.0,25.0,2155.0,1.3,10.0,19.0,4.0,2.0,0.0,26.0,5.0,0.0,8.0,7.0,16.0,9.0,23.0,1.0,21.0,18.0,5.0,23.0,10.0,0.0,14.0,0.0,0.0,0.0,0.0,53.0,10.0,20.0
0,Valladolid,10,2018-10-26,21:00:00,Home,Espanyol,1,1,0.5,0.48,0.06,1.0,10.0,3.0,2.0,0.0,547.0,25.0,12.0,11.0,0.4,0.4,16.0,1.0,331.0,36.0,309.0,15.0,2571.0,0.5,9.0,22.0,7.0,1.0,0.0,11.0,2.0,4.0,19.0,10.0,21.0,11.0,28.0,2.0,14.0,3.0,1.0,19.0,11.0,0.0,16.0,4.0,0.0,0.0,0.0,57.0,13.0,11.0
1,Espanyol,10,2018-10-26,21:00:00,Away,Valladolid,1,1,1.1,1.08,0.005,0.0,15.0,2.0,4.0,0.0,641.0,14.0,11.0,17.0,1.0,0.4,26.0,2.0,438.0,56.0,414.0,35.0,2540.0,0.7000000000000001,8.0,39.0,8.0,2.0,0.0,24.0,5.0,5.0,6.0,3.0,10.0,7.0,13.0,0.0,20.0,10.0,5.0,14.0,15.0,0.0,16.0,5.0,0.0,0.0,0.0,58.0,11.0,13.0
0,Girona,10,2018-10-27,13:00:00,Home,Rayo Vallecano,2,1,1.6,2.43,0.19076923076923077,1.0,13.0,5.0,1.0,1.0,516.0,17.0,16.0,9.0,1.7,1.6,27.0,4.0,307.0,34.0,292.0,14.0,2606.0,1.8,12.0,18.0,10.0,2.0,1.0,13.0,4.0,3.0,9.0,9.0,26.0,17.0,36.0,1.0,18.0,2.0,1.0,13.0,13.0,0.0,11.0,3.0,1.0,0.0,0.0,59.0,18.0,13.0
1,Rayo Vallecano,10,2018-10-27,13:00:00,Away,Girona,1,2,2.4,1.93,0.15,0.0,14.0,5.0,3.0,0.0,596.0,15.0,5.0,6.0,1.9,0.39999999999999997,23.0,1.0,386.0,43.0,319.0,22.0,2500.0,0.1,8.0,26.0,4.0,1.0,2.0,29.0,7.0,2.0,6.0,2.0,15.0,13.0,18.0,1.0,15.0,9.0,5.0,11.0,8.0,0.0,16.0,2.0,0.0,1.0,0.0,55.0,13.0,18.0
0,Athletic Club,10,2018-10-27,16:15:00,Home,Valencia,0,0,0.5,0.66,0.004166666666666667,0.0,13.0,2.0,2.0,0.0,541.0,13.0,11.0,10.0,0.8,0.6000000000000001,25.0,0.0,338.0,37.0,269.0,21.0,2279.0,0.8,11.0,17.0,5.0,2.0,0.0,28.0,5.0,0.0,9.0,4.0,13.0,9.0,11.0,0.0,24.0,6.0,2.0,11.0,8.0,0.0,25.0,0.0,0.0,0.0,0.0,53.0,27.0,21.0
1,Valencia,10,2018-10-27,16:15:00,Away,Athletic Club,0,0,0.7,0.49,0.03727272727272728,0.0,11.0,3.0,5.0,0.0,510.0,14.0,6.0,9.0,0.4,0.4,19.0,0.0,300.0,17.0,206.0,14.0,2623.0,1.0,7.0,14.0,2.0,1.0,2.0,8.0,2.0,5.0,11.0,6.0,12.0,6.0,26.0,0.0,10.0,4.0,4.0,14.0,9.0,0.0,22.0,5.0,0.0,0.0,0.0,48.0,21.0,27.0
0,Levante,10,2018-10-27,18:30:00,Home,Leganés,2,0,1.4,1.39,0.029500000000000005,0.0,21.0,6.0,2.0,0.0,682.0,26.0,7.0,11.0,1.3,0.9,34.0,0.0,443.0,58.0,408.0,14.0,3457.0,0.7000000000000001,14.0,40.0,11.0,4.0,0.0,22.0,2.0,2.0,16.0,11.0,20.0,9.0,19.0,2.0,19.0,3.0,3.0,18.0,12.0,0.0,14.0,2.0,0.0,0.0,0.0,67.0,15.0,11.0
1,Leganés,10,2018-10-27,18:30:00,Away,Levante,0,2,1.3,1.29,0.15777777777777777,2.0,9.0,4.0,2.0,0.0,535.0,15.0,14.0,15.0,1.2999999999999998,1.2000000000000002,17.0,4.0,297.0,31.0,215.0,16.0,2141.0,0.30000000000000004,7.0,23.0,4.0,0.0,0.0,11.0,3.0,0.0,12.0,3.0,9.0,6.0,27.0,0.0,25.0,11.0,6.0,20.0,15.0,0.0,12.0,0.0,0.0,0.0,0.0,59.0,11.0,15.0
0,Celta Vigo,10,2018-10-27,18:30:00,Home,Eibar,4,0,1.7,0.8400000000000001,0.14100000000000001,3.0,10.0,6.0,0.0,0.0,499.0,21.0,14.0,7.0,0.9,0.4,18.0,7.0,243.0,23.0,208.0,11.0,1589.0,0.2,8.0,16.0,2.0,0.0,0.0,6.0,2.0,1.0,16.0,6.0,13.0,7.0,42.0,0.0,11.0,6.0,5.0,11.0,11.0,0.0,9.0,1.0,0.0,0.0,0.0,53.0,21.0,24.0
1,Eibar,10,2018-10-27,18:30:00,Away,Celta Vigo,0,4,0.8,1.6199999999999999,0.0775,0.0,17.0,5.0,0.0,0.0,679.0,17.0,7.0,12.0,1.6,1.7,33.0,0.0,440.0,51.0,337.0,18.0,2921.0,2.0,15.0,39.0,13.0,7.0,0.0,37.0,8.0,2.0,11.0,6.0,17.0,11.0,10.0,1.0,24.0,6.0,2.0,16.0,15.0,0.0,8.0,2.0,0.0,0.0,0.0,59.0,24.0,21.0
0,Atlético Madrid,10,2018-10-27,20:45:00,Home,Real Sociedad,2,0,0.3,1.3900000000000001,0.16142857142857142,1.0,14.0,4.0,2.0,0.0,779.0,24.0,19.0,9.0,1.4,0.9,25.0,2.0,544.0,56.0,478.0,25.0,3038.0,1.3,10.0,50.0,14.0,3.0,0.0,29.0,10.0,3.0,19.0,8.0,12.0,4.0,14.0,0.0,32.0,6.0,6.0,16.0,9.0,0.0,10.0,3.0,0.0,0.0,0.0,73.0,20.0,15.0
1,Real Sociedad,10,2018-10-27,20:45:00,Away,Atlético Madrid,0,2,1.4,0.22,0.0,0.0,7.0,0.0,1.0,0.0,557.0,15.0,8.0,14.0,0.30000000000000004,0.2,12.0,0.0,327.0,33.0,237.0,10.0,2185.0,0.0,2.0,18.0,2.0,0.0,0.0,3.0,1.0,0.0,9.0,6.0,18.0,12.0,30.0,0.0,3.0,8.0,0.0,22.0,16.0,0.0,7.0,0.0,0.0,0.0,0.0,57.0,15.0,20.0
0,Getafe,10,2018-10-28,12:00:00,Home,Real Betis,2,0,0.5,0.5,0.018571428571428572,0.0,7.0,3.0,2.0,0.0,735.0,23.0,8.0,15.0,0.4,0.5,14.0,0.0,511.0,42.0,393.0,20.0,3167.0,0.6000000000000001,7.0,34.0,10.0,4.0,1.0,18.0,4.0,2.0,12.0,8.0,19.0,11.0,20.0,1.0,15.0,9.0,4.0,18.0,11.0,0.0,14.0,2.0,0.0,0.0,0.0,47.0,19.0,23.0
1,Real Betis,10,2018-10-28,12:00:00,Away,Getafe,0,2,2.2,2.2800000000000002,0.10571428571428572,2.0,15.0,5.0,1.0,0.0,410.0,20.0,11.0,12.0,2.2,1.4000000000000001,23.0,4.0,188.0,30.0,198.0,13.0,1917.0,1.3,10.0,22.0,11.0,4.0,0.0,18.0,5.0,5.0,12.0,9.0,23.0,14.0,26.0,0.0,22.0,8.0,4.0,17.0,15.0,0.0,9.0,5.0,0.0,0.0,0.0,53.0,23.0,19.0
0,Barcelona,10,2018-10-28,16:15:00,Home,Real Madrid,5,1,2.1,2.98,0.2907692307692308,4.0,12.0,7.0,2.0,0.0,674.0,13.0,15.0,9.0,2.2,2.1,23.0,10.0,498.0,49.0,392.0,28.0,3047.0,2.1,11.0,35.0,11.0,3.0,2.0,14.0,4.0,2.0,11.0,5.0,12.0,7.0,12.0,0.0,27.0,7.0,9.0,11.0,12.0,0.0,17.0,2.0,1.0,0.0,0.0,48.0,8.0,6.0
1,Real Madrid,10,2018-10-28,16:15:00,Away,Barcelona,1,5,3.0,1.72,0.054285714285714284,0.0,15.0,4.0,2.0,0.0,602.0,19.0,12.0,8.0,2.0,1.2000000000000002,26.0,1.0,427.0,53.0,367.0,13.0,2817.0,0.8,10.0,30.0,14.0,3.0,2.0,14.0,2.0,4.0,10.0,7.0,15.0,8.0,8.0,2.0,22.0,5.0,4.0,9.0,8.0,0.0,14.0,4.0,0.0,1.0,0.0,52.0,6.0,8.0
0,Alavés,10,2018-10-28,18:30:00,Home,Villarreal,2,1,1.3,1.9400000000000002,0.0931578947368421,1.0,19.0,6.0,1.0,0.0,576.0,16.0,12.0,13.0,1.9,1.4,30.0,2.0,326.0,34.0,192.0,14.0,2732.0,1.2000000000000002,13.0,31.0,13.0,8.0,0.0,37.0,8.0,1.0,9.0,4.0,10.0,6.0,19.0,0.0,26.0,8.0,3.0,16.0,5.0,0.0,11.0,1.0,0.0,0.0,0.0,58.0,21.0,18.0
1,Villarreal,10,2018-10-28,18:30:00,Away,Alavés,1,2,1.9,1.24,0.1111111111111111,0.0,10.0,2.0,1.0,0.0,633.0,13.0,12.0,10.0,1.2,0.30000000000000004,17.0,2.0,379.0,55.0,275.0,14.0,2605.0,0.2,8.0,36.0,6.0,0.0,0.0,14.0,4.0,7.0,9.0,8.0,17.0,9.0,35.0,0.0,17.0,4.0,7.0,21.0,12.0,0.0,11.0,7.0,0.0,0.0,0.0,59.0,18.0,21.0
0,Sevilla,10,2018-10-28,20:45:00,Home,Huesca,2,1,0.8,0.58,0.038,1.0,11.0,2.0,3.0,0.0,468.0,14.0,14.0,8.0,0.7,0.7,22.0,2.0,262.0,26.0,248.0,22.0,2056.0,0.7,8.0,16.0,6.0,1.0,0.0,12.0,2.0,5.0,12.0,4.0,10.0,6.0,24.0,0.0,11.0,7.0,2.0,11.0,7.0,0.0,14.0,5.0,0.0,0.0,0.0,53.0,20.0,19.0
1,Huesca,10,2018-10-28,20:45:00,Away,Sevilla,1,2,1.7,1.6900000000000002,0.1335714285714286,2.0,14.0,4.0,2.0,0.0,688.0,14.0,9.0,3.0,1.7000000000000002,1.4,27.0,4.0,495.0,53.0,468.0,25.0,2984.0,1.5,11.0,37.0,7.0,1.0,1.0,11.0,4.0,2.0,11.0,7.0,14.0,7.0,19.0,0.0,22.0,4.0,4.0,17.0,10.0,0.0,9.0,2.0,0.0,0.0,0.0,61.0,19.0,20.0
0,Leganés,11,2018-11-03,13:00:00,Home,Atlético Madrid,1,1,0.4,0.35,0.06875,0.0,9.0,4.0,2.0,0.0,615.0,23.0,7.0,10.0,0.5,0.30000000000000004,17.0,2.0,372.0,35.0,330.0,14.0,2218.0,0.4,5.0,26.0,5.0,1.0,2.0,15.0,7.0,2.0,13.0,7.0,17.0,10.0,29.0,0.0,13.0,4.0,1.0,11.0,14.0,0.0,12.0,2.0,0.0,0.0,0.0,51.0,25.0,31.0
1,Atlético Madrid,11,2018-11-03,13:00:00,Away,Leganés,1,1,1.3,1.41,0.20124999999999998,0.0,8.0,3.0,4.0,0.0,527.0,18.0,8.0,4.0,1.5,0.4,15.0,1.0,291.0,22.0,218.0,9.0,2657.0,0.30000000000000004,5.0,28.0,2.0,1.0,0.0,17.0,4.0,0.0,12.0,4.0,13.0,9.0,20.0,1.0,9.0,7.0,1.0,18.0,16.0,0.0,18.0,0.0,0.0,0.0,0.0,56.0,31.0,25.0
0,Real Madrid,11,2018-11-03,16:15:00,Home,Valladolid,2,0,0.9,2.21,0.11176470588235293,1.0,16.0,6.0,1.0,0.0,733.0,19.0,9.0,13.0,1.3,1.2999999999999998,33.0,4.0,530.0,67.0,517.0,39.0,2595.0,2.0,16.0,64.0,7.0,3.0,1.0,44.0,8.0,4.0,11.0,4.0,11.0,7.0,16.0,0.0,28.0,13.0,11.0,14.0,5.0,0.0,14.0,4.0,1.0,0.0,0.0,56.0,23.0,14.0
1,Valladolid,11,2018-11-03,16:15:00,Away,Real Madrid,0,2,2.2,0.93,0.015454545454545453,0.0,12.0,2.0,0.0,0.0,556.0,18.0,6.0,9.0,1.0,0.9,23.0,0.0,350.0,27.0,296.0,19.0,2504.0,0.4,11.0,18.0,4.0,2.0,1.0,18.0,6.0,0.0,13.0,13.0,23.0,10.0,37.0,0.0,10.0,4.0,4.0,13.0,15.0,0.0,7.0,0.0,0.0,1.0,0.0,37.0,14.0,23.0
0,Valencia,11,2018-11-03,18:30:00,Home,Girona,0,1,0.3,0.32,0.21600000000000003,0.0,5.0,3.0,4.0,0.0,578.0,14.0,14.0,11.0,0.30000000000000004,0.0,8.0,1.0,361.0,25.0,300.0,17.0,2220.0,0.30000000000000004,1.0,17.0,5.0,1.0,1.0,9.0,2.0,1.0,9.0,5.0,15.0,10.0,30.0,0.0,11.0,6.0,3.0,15.0,6.0,0.0,13.0,1.0,0.0,0.0,0.0,55.0,11.0,23.0
1,Girona,11,2018-11-03,18:30:00,Away,Valencia,1,0,2.3,2.5500000000000003,0.0846153846153846,0.0,27.0,9.0,4.0,0.0,629.0,12.0,13.0,10.0,2.6,1.2000000000000002,49.0,0.0,423.0,57.0,339.0,30.0,2652.0,1.4000000000000001,22.0,51.0,14.0,5.0,0.0,39.0,11.0,3.0,7.0,6.0,18.0,12.0,9.0,1.0,37.0,5.0,8.0,13.0,9.0,0.0,14.0,3.0,0.0,0.0,0.0,63.0,23.0,11.0
0,Rayo Vallecano,11,2018-11-03,20:45:00,Home,Barcelona,2,3,1.9,1.9100000000000001,0.262,3.0,10.0,5.0,2.0,0.0,843.0,23.0,7.0,8.0,2.1,1.9,19.0,6.0,643.0,59.0,540.0,22.0,3416.0,1.4,9.0,51.0,11.0,3.0,5.0,17.0,1.0,2.0,14.0,6.0,19.0,13.0,16.0,0.0,23.0,3.0,3.0,11.0,7.0,0.0,11.0,2.0,0.0,0.0,0.0,58.0,12.0,5.0
1,Barcelona,11,2018-11-03,20:45:00,Away,Rayo Vallecano,3,2,1.6,1.51,0.158,0.0,11.0,5.0,4.0,0.0,448.0,10.0,13.0,14.0,1.7,0.8,19.0,3.0,256.0,23.0,256.0,18.0,2028.0,0.8,6.0,22.0,4.0,2.0,0.0,19.0,3.0,4.0,8.0,3.0,9.0,6.0,21.0,0.0,21.0,6.0,6.0,25.0,17.0,0.0,23.0,4.0,0.0,0.0,0.0,62.0,5.0,12.0
0,Eibar,11,2018-11-04,12:00:00,Home,Alavés,2,1,0.6,0.51,0.01875,1.0,9.0,3.0,0.0,1.0,402.0,21.0,14.0,17.0,0.6,0.5,16.0,2.0,148.0,18.0,127.0,12.0,1765.0,0.2,6.0,15.0,4.0,2.0,0.0,15.0,1.0,6.0,11.0,17.0,28.0,11.0,55.0,0.0,6.0,10.0,2.0,8.0,6.0,0.0,7.0,6.0,0.0,0.0,0.0,45.0,25.0,28.0
1,Alavés,11,2018-11-04,12:00:00,Away,Eibar,1,2,1.5,1.48,0.060000000000000005,2.0,22.0,7.0,3.0,1.0,740.0,16.0,8.0,7.0,1.4000000000000001,1.0999999999999999,38.0,3.0,500.0,82.0,453.0,42.0,3294.0,1.1,13.0,70.0,16.0,3.0,0.0,48.0,12.0,0.0,8.0,10.0,19.0,9.0,12.0,0.0,42.0,17.0,7.0,13.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,54.0,28.0,25.0
0,Villarreal,11,2018-11-04,16:15:00,Home,Levante,1,1,0.5,0.51,0.005,0.0,13.0,2.0,3.0,0.0,518.0,12.0,9.0,15.0,0.5,0.4,25.0,0.0,295.0,40.0,208.0,15.0,2367.0,0.8,10.0,22.0,4.0,1.0,1.0,12.0,4.0,2.0,9.0,10.0,16.0,6.0,38.0,0.0,8.0,19.0,1.0,16.0,15.0,0.0,10.0,2.0,0.0,0.0,0.0,57.0,16.0,15.0
1,Levante,11,2018-11-04,16:15:00,Away,Villarreal,1,1,1.2,1.24,0.041739130434782605,1.0,23.0,4.0,3.0,0.0,669.0,34.0,19.0,11.0,1.3,0.8,41.0,2.0,423.0,67.0,388.0,31.0,3211.0,1.2,16.0,48.0,15.0,4.0,0.0,24.0,5.0,2.0,24.0,19.0,29.0,10.0,6.0,0.0,38.0,10.0,12.0,17.0,2.0,0.0,14.0,2.0,0.0,0.0,1.0,61.0,15.0,16.0
0,Huesca,11,2018-11-04,18:30:00,Home,Getafe,1,1,0.5,0.39,0.014285714285714287,1.0,8.0,2.0,3.0,0.0,441.0,11.0,14.0,16.0,0.5,0.4,14.0,2.0,189.0,25.0,180.0,9.0,1997.0,0.5,6.0,19.0,7.0,3.0,0.0,16.0,2.0,8.0,7.0,4.0,12.0,8.0,32.0,0.0,19.0,7.0,2.0,20.0,10.0,0.0,13.0,8.0,0.0,0.0,0.0,48.0,35.0,24.0
1,Getafe,11,2018-11-04,18:30:00,Away,Huesca,1,1,1.3,1.32,0.07722222222222222,1.0,18.0,7.0,5.0,0.0,481.0,17.0,7.0,12.0,1.3,0.8,30.0,2.0,217.0,31.0,174.0,13.0,1691.0,0.6000000000000001,10.0,19.0,6.0,3.0,0.0,27.0,10.0,7.0,15.0,7.0,13.0,6.0,27.0,1.0,25.0,4.0,5.0,16.0,7.0,0.0,18.0,7.0,0.0,0.0,0.0,52.0,24.0,35.0
0,Real Sociedad,11,2018-11-04,18:30:00,Home,Sevilla,0,0,0.4,0.6000000000000001,0.011,0.0,11.0,1.0,1.0,0.0,611.0,16.0,7.0,12.0,0.5,0.3,20.0,0.0,398.0,38.0,373.0,24.0,2612.0,0.5,7.0,26.0,8.0,2.0,2.0,21.0,7.0,1.0,11.0,7.0,16.0,9.0,21.0,0.0,17.0,9.0,3.0,17.0,12.0,0.0,8.0,1.0,0.0,0.0,0.0,60.0,14.0,13.0
1,Sevilla,11,2018-11-04,18:30:00,Away,Real Sociedad,0,0,0.6,0.33999999999999997,0.01,0.0,8.0,1.0,3.0,0.0,581.0,21.0,11.0,12.0,0.30000000000000004,0.30000000000000004,13.0,0.0,368.0,42.0,301.0,27.0,2768.0,0.4,7.0,33.0,5.0,4.0,0.0,20.0,7.0,4.0,14.0,9.0,21.0,12.0,28.0,1.0,16.0,7.0,8.0,21.0,9.0,0.0,17.0,4.0,0.0,0.0,0.0,54.0,13.0,14.0
0,Real Betis,11,2018-11-04,20:45:00,Home,Celta Vigo,3,3,2.1,1.87,0.1942857142857143,2.0,14.0,6.0,4.0,0.0,577.0,20.0,11.0,13.0,1.7999999999999998,1.2,20.0,6.0,382.0,41.0,362.0,11.0,2790.0,0.6,9.0,34.0,8.0,1.0,1.0,16.0,4.0,0.0,12.0,7.0,14.0,7.0,15.0,1.0,20.0,7.0,3.0,17.0,11.0,0.0,12.0,0.0,0.0,0.0,0.0,41.0,15.0,8.0
1,Celta Vigo,11,2018-11-04,20:45:00,Away,Real Betis,3,3,1.7,2.11,0.19642857142857142,3.0,15.0,8.0,2.0,0.0,456.0,18.0,10.0,10.0,2.1,2.1,28.0,6.0,261.0,28.0,226.0,13.0,1884.0,1.1,12.0,18.0,11.0,2.0,1.0,15.0,4.0,5.0,10.0,7.0,15.0,8.0,17.0,1.0,19.0,7.0,2.0,16.0,13.0,0.0,11.0,5.0,0.0,0.0,0.0,43.0,8.0,15.0
0,Espanyol,11,2018-11-05,21:00:00,Home,Athletic Club,1,0,0.5,0.47000000000000003,0.009,0.0,10.0,2.0,3.0,0.0,645.0,20.0,18.0,5.0,0.4,0.5,18.0,0.0,442.0,42.0,310.0,26.0,2477.0,0.6000000000000001,9.0,35.0,5.0,2.0,0.0,21.0,1.0,2.0,13.0,8.0,21.0,13.0,15.0,1.0,20.0,7.0,8.0,12.0,10.0,0.0,13.0,2.0,0.0,0.0,0.0,59.0,16.0,13.0
1,Athletic Club,11,2018-11-05,21:00:00,Away,Espanyol,0,1,1.5,1.14,0.07714285714285715,1.0,8.0,3.0,1.0,0.0,512.0,17.0,16.0,11.0,1.4000000000000001,1.4,15.0,2.0,305.0,26.0,305.0,23.0,2546.0,1.2000000000000002,8.0,22.0,5.0,1.0,6.0,10.0,2.0,0.0,11.0,7.0,14.0,7.0,25.0,0.0,17.0,8.0,5.0,13.0,12.0,0.0,15.0,0.0,0.0,0.0,0.0,55.0,13.0,16.0
0,Levante,12,2018-11-09,21:00:00,Home,Real Sociedad,1,3,1.2,1.27,0.015,1.0,17.0,2.0,6.0,0.0,536.0,22.0,12.0,22.0,1.2,0.7,26.0,2.0,312.0,46.0,200.0,17.0,2407.0,0.5,10.0,36.0,7.0,0.0,0.0,21.0,6.0,3.0,15.0,8.0,23.0,15.0,11.0,0.0,22.0,10.0,4.0,20.0,5.0,0.0,17.0,3.0,0.0,0.0,0.0,51.0,12.0,9.0
1,Real Sociedad,12,2018-11-09,21:00:00,Away,Levante,3,1,1.3,1.26,0.12000000000000001,3.0,15.0,4.0,1.0,0.0,593.0,15.0,13.0,15.0,1.2,1.1,26.0,6.0,377.0,26.0,340.0,20.0,2269.0,0.7,13.0,19.0,7.0,1.0,0.0,11.0,4.0,4.0,10.0,10.0,22.0,12.0,32.0,0.0,21.0,8.0,6.0,12.0,14.0,0.0,12.0,4.0,0.0,0.0,0.0,50.0,9.0,12.0
0,Valladolid,12,2018-11-10,13:00:00,Home,Eibar,0,0,1.1,1.1199999999999999,0.04875,0.0,16.0,6.0,4.0,1.0,550.0,18.0,17.0,12.0,1.1,0.7,28.0,0.0,324.0,29.0,278.0,13.0,2805.0,0.5,11.0,34.0,4.0,3.0,0.0,23.0,4.0,1.0,13.0,2.0,10.0,8.0,19.0,0.0,14.0,4.0,5.0,16.0,12.0,1.0,15.0,1.0,0.0,0.0,0.0,51.0,18.0,15.0
1,Eibar,12,2018-11-10,13:00:00,Away,Valladolid,0,0,0.5,0.36,0.01625,0.0,9.0,1.0,2.0,0.0,567.0,16.0,6.0,16.0,0.4,0.4,15.0,0.0,339.0,35.0,311.0,11.0,2440.0,0.4,7.0,27.0,3.0,1.0,0.0,19.0,4.0,6.0,12.0,4.0,18.0,14.0,15.0,0.0,13.0,2.0,2.0,16.0,16.0,0.0,16.0,6.0,0.0,0.0,0.0,47.0,15.0,18.0
0,Getafe,12,2018-11-10,16:15:00,Home,Valencia,0,1,2.2,1.8599999999999999,0.019999999999999997,0.0,17.0,3.0,3.0,1.0,434.0,8.0,7.0,10.0,1.8,1.1,27.0,0.0,216.0,25.0,204.0,13.0,2147.0,0.7000000000000001,13.0,27.0,6.0,3.0,0.0,21.0,6.0,7.0,6.0,3.0,9.0,6.0,19.0,0.0,23.0,5.0,7.0,11.0,10.0,1.0,23.0,7.0,0.0,1.0,0.0,54.0,19.0,17.0
1,Valencia,12,2018-11-10,16:15:00,Away,Getafe,1,0,1.5,2.13,0.28833333333333333,0.0,6.0,2.0,3.0,0.0,657.0,15.0,6.0,10.0,1.4000000000000001,1.4,13.0,2.0,425.0,55.0,405.0,21.0,3131.0,0.8,6.0,34.0,8.0,2.0,2.0,14.0,4.0,3.0,6.0,5.0,11.0,6.0,25.0,0.0,19.0,3.0,6.0,20.0,5.0,0.0,8.0,3.0,1.0,0.0,0.0,46.0,17.0,19.0
0,Atlético Madrid,12,2018-11-10,18:30:00,Home,Athletic Club,3,2,1.9,2.0,0.5166666666666667,1.0,6.0,5.0,4.0,0.0,577.0,11.0,19.0,14.0,2.1,1.0,11.0,3.0,360.0,30.0,327.0,12.0,2598.0,0.4,5.0,20.0,8.0,0.0,1.0,9.0,2.0,1.0,5.0,4.0,9.0,5.0,25.0,0.0,15.0,9.0,2.0,11.0,12.0,0.0,15.0,1.0,0.0,0.0,0.0,62.0,25.0,14.0
