,team,matchday,date,time,location,opponent,score,score_against,xg_against,xG,PSxG,assists,shots,shots_on_target,yellows,reds,touches,tackles,interceptions,blocks_by_player,non_penalty_expected_goals,expected_assisted_goals,shot_creating_actions,goal_creating_actions,passes_completed,progressive_passes,carries,progressive_carries,progressive_passing_distance,expected_assists,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,through_balls,crosses,corner_kicks,passes_offside,tackles_won,dribblers_tackled,dribbler_tackles_attempts,unsuccessful_dribbler_challenge,clearances,error_leading_to_opponent_shot,touches_in_attacking_penalty_area,player_take_ons_tackled,carries_into_penalty_box,failed_controls,dispossession_after_tackle,double_yellows,fouls,offsides,penalty_kicks_won,penalty_kicks_conceded,own_goals,recoveries,aerials_won,aerials_lost
0,Getafe,19,2020-01-04,16:00:00,Home,Real Madrid,0,3,1.8,1.34,0.046000000000000006,0.0,15.0,4.0,3.0,0.0,504.0,7.0,14.0,9.0,1.3,1.0,26.0,0.0,238.0,42.0,215.0,9.0,2269.0,0.9,9.0,35.0,6.0,4.0,0.0,32.0,7.0,5.0,5.0,4.0,12.0,8.0,9.0,1.0,21.0,3.0,2.0,19.0,10.0,0.0,20.0,5.0,0.0,0.0,1.0,52.0,16.0,29.0
1,Real Madrid,19,2020-01-04,16:00:00,Away,Getafe,3,0,1.3,1.31,0.16,3.0,9.0,7.0,2.0,0.0,628.0,13.0,17.0,10.0,1.7,1.8,17.0,4.0,348.0,18.0,263.0,13.0,2432.0,1.0,7.0,17.0,2.0,1.0,4.0,9.0,4.0,4.0,10.0,3.0,12.0,9.0,40.0,0.0,11.0,4.0,4.0,27.0,3.0,0.0,14.0,4.0,0.0,0.0,0.0,59.0,29.0,16.0
0,Atlético Madrid,19,2020-01-04,18:30:00,Home,Levante,2,1,0.9,1.21,0.11529411764705882,2.0,17.0,8.0,1.0,0.0,491.0,14.0,15.0,10.0,1.2,0.9,32.0,4.0,274.0,27.0,304.0,21.0,2440.0,0.7000000000000001,13.0,21.0,10.0,4.0,0.0,19.0,5.0,2.0,9.0,8.0,20.0,12.0,24.0,0.0,23.0,3.0,4.0,17.0,9.0,0.0,9.0,2.0,0.0,0.0,0.0,50.0,21.0,14.0
1,Levante,19,2020-01-04,18:30:00,Away,Atlético Madrid,1,2,1.2,0.45,0.082,1.0,6.0,3.0,3.0,0.0,653.0,12.0,7.0,5.0,0.8,0.8,11.0,2.0,433.0,48.0,314.0,20.0,2729.0,0.8,4.0,45.0,6.0,0.0,0.0,24.0,5.0,2.0,6.0,3.0,13.0,10.0,16.0,0.0,14.0,8.0,3.0,20.0,6.0,0.0,10.0,2.0,0.0,0.0,0.0,53.0,14.0,21.0
0,Espanyol,19,2020-01-04,21:00:00,Home,Barcelona,2,2,2.2,2.23,0.22,2.0,14.0,7.0,2.0,1.0,844.0,12.0,8.0,2.0,2.3,2.0,27.0,4.0,665.0,71.0,419.0,23.0,3484.0,1.8,10.0,60.0,10.0,2.0,2.0,15.0,5.0,1.0,6.0,6.0,16.0,10.0,11.0,0.0,27.0,5.0,3.0,17.0,14.0,1.0,11.0,1.0,0.0,0.0,0.0,54.0,14.0,17.0
1,Barcelona,19,2020-01-04,21:00:00,Away,Espanyol,2,2,0.7,0.68,0.27,2.0,7.0,3.0,2.0,0.0,440.0,19.0,13.0,11.0,0.6,0.5,9.0,4.0,248.0,30.0,212.0,15.0,1997.0,0.2,5.0,29.0,4.0,2.0,0.0,18.0,4.0,1.0,9.0,5.0,25.0,20.0,19.0,0.0,12.0,6.0,1.0,10.0,6.0,0.0,17.0,1.0,0.0,0.0,0.0,56.0,17.0,14.0
0,Granada,19,2020-01-05,12:00:00,Home,Mallorca,1,0,1.1,1.3499999999999999,0.17,1.0,7.0,4.0,5.0,0.0,436.0,18.0,15.0,6.0,1.4,1.2,11.0,2.0,243.0,34.0,285.0,15.0,2293.0,1.2,6.0,22.0,5.0,2.0,0.0,17.0,3.0,2.0,10.0,11.0,25.0,14.0,22.0,0.0,15.0,10.0,1.0,12.0,9.0,0.0,23.0,2.0,0.0,0.0,0.0,46.0,19.0,17.0
1,Mallorca,19,2020-01-05,12:00:00,Away,Granada,0,1,1.3,1.04,0.07875,0.0,17.0,5.0,1.0,0.0,571.0,19.0,2.0,7.0,1.1,0.9,34.0,0.0,378.0,49.0,346.0,30.0,2751.0,0.7,15.0,34.0,8.0,4.0,0.0,26.0,4.0,0.0,14.0,10.0,17.0,7.0,11.0,0.0,22.0,11.0,6.0,20.0,7.0,0.0,11.0,0.0,0.0,0.0,0.0,44.0,17.0,19.0
0,Real Sociedad,19,2020-01-05,14:00:00,Home,Villarreal,1,2,1.4,0.8300000000000001,0.04666666666666667,1.0,10.0,2.0,5.0,0.0,687.0,19.0,8.0,7.0,0.9,0.7999999999999999,20.0,2.0,499.0,52.0,393.0,30.0,2797.0,1.0,6.0,30.0,12.0,2.0,1.0,31.0,7.0,2.0,17.0,14.0,19.0,5.0,13.0,0.0,21.0,4.0,2.0,14.0,8.0,0.0,16.0,2.0,0.0,1.0,0.0,54.0,18.0,15.0
1,Villarreal,19,2020-01-05,14:00:00,Away,Real Sociedad,2,1,0.9,1.3800000000000001,0.12357142857142857,1.0,13.0,1.0,4.0,0.0,498.0,12.0,15.0,9.0,0.6000000000000001,0.30000000000000004,23.0,4.0,282.0,36.0,215.0,13.0,2178.0,0.6,8.0,24.0,7.0,1.0,0.0,8.0,2.0,1.0,6.0,4.0,15.0,11.0,31.0,0.0,23.0,14.0,4.0,19.0,5.0,0.0,14.0,1.0,1.0,0.0,0.0,52.0,15.0,18.0
0,Alavés,19,2020-01-05,16:00:00,Home,Real Betis,1,1,1.9,0.3,0.06333333333333334,1.0,6.0,1.0,7.0,0.0,392.0,22.0,15.0,6.0,0.30000000000000004,0.2,11.0,2.0,178.0,23.0,198.0,12.0,2015.0,0.3,5.0,20.0,1.0,1.0,0.0,20.0,3.0,4.0,11.0,7.0,24.0,17.0,16.0,0.0,9.0,2.0,3.0,8.0,6.0,0.0,18.0,4.0,0.0,1.0,0.0,40.0,21.0,12.0
1,Real Betis,19,2020-01-05,16:00:00,Away,Alavés,1,1,0.3,1.9000000000000001,0.18666666666666665,1.0,9.0,2.0,3.0,1.0,669.0,8.0,6.0,7.0,1.1,1.0,20.0,2.0,471.0,33.0,391.0,33.0,2578.0,0.8,8.0,24.0,7.0,1.0,1.0,16.0,6.0,4.0,7.0,2.0,9.0,7.0,11.0,0.0,19.0,7.0,5.0,14.0,15.0,0.0,15.0,4.0,1.0,0.0,0.0,48.0,12.0,21.0
0,Celta Vigo,19,2020-01-05,21:00:00,Home,Osasuna,1,1,0.7,1.53,0.11736842105263158,1.0,20.0,7.0,3.0,0.0,641.0,8.0,7.0,10.0,1.6,1.5,36.0,2.0,415.0,52.0,305.0,16.0,2972.0,0.9,14.0,28.0,10.0,2.0,2.0,15.0,6.0,5.0,3.0,2.0,10.0,8.0,15.0,1.0,24.0,7.0,2.0,19.0,12.0,0.0,14.0,5.0,0.0,0.0,0.0,69.0,22.0,16.0
1,Osasuna,19,2020-01-05,21:00:00,Away,Celta Vigo,1,1,1.6,0.71,0.08875,1.0,8.0,1.0,3.0,0.0,473.0,19.0,12.0,11.0,0.7,0.6,13.0,2.0,225.0,33.0,241.0,14.0,1933.0,0.6,7.0,19.0,9.0,3.0,0.0,16.0,1.0,4.0,4.0,7.0,20.0,13.0,22.0,1.0,11.0,2.0,0.0,15.0,6.0,0.0,19.0,4.0,0.0,0.0,0.0,59.0,16.0,22.0
0,Leganés,20,2020-01-17,21:00:00,Home,Getafe,0,3,1.3,1.05,0.14714285714285716,3.0,8.0,3.0,3.0,0.0,384.0,12.0,9.0,12.0,1.4,1.0,14.0,6.0,145.0,23.0,132.0,6.0,1711.0,1.0,4.0,21.0,3.0,2.0,0.0,11.0,4.0,7.0,11.0,6.0,16.0,10.0,16.0,0.0,14.0,8.0,3.0,18.0,9.0,0.0,17.0,7.0,0.0,0.0,0.0,49.0,25.0,33.0
1,Getafe,20,2020-01-17,21:00:00,Away,Leganés,3,0,0.4,0.41000000000000003,0.01625,0.0,8.0,2.0,6.0,0.0,535.0,17.0,10.0,10.0,0.4,0.30000000000000004,15.0,0.0,298.0,32.0,212.0,11.0,2600.0,0.2,6.0,29.0,3.0,1.0,0.0,18.0,4.0,0.0,9.0,8.0,19.0,11.0,14.0,1.0,15.0,6.0,6.0,14.0,6.0,0.0,22.0,0.0,0.0,0.0,0.0,42.0,33.0,25.0
0,Levante,20,2020-01-18,13:00:00,Home,Alavés,0,1,2.1,2.13,0.12785714285714286,1.0,14.0,6.0,4.0,0.0,507.0,17.0,18.0,16.0,2.1,2.1,25.0,2.0,265.0,23.0,297.0,14.0,2641.0,0.5,14.0,16.0,7.0,1.0,2.0,18.0,6.0,0.0,9.0,13.0,19.0,6.0,20.0,0.0,27.0,9.0,9.0,17.0,5.0,0.0,20.0,0.0,0.0,0.0,0.0,59.0,28.0,21.0
1,Alavés,20,2020-01-18,13:00:00,Away,Levante,1,0,1.2,1.19,0.012105263157894735,0.0,20.0,3.0,2.0,0.0,560.0,14.0,15.0,8.0,1.1,1.0,33.0,0.0,326.0,44.0,279.0,24.0,2433.0,0.6,15.0,24.0,8.0,2.0,0.0,20.0,7.0,3.0,5.0,9.0,16.0,7.0,15.0,1.0,16.0,13.0,5.0,13.0,4.0,0.0,12.0,3.0,0.0,0.0,0.0,67.0,21.0,28.0
0,Real Madrid,20,2020-01-18,16:00:00,Home,Sevilla,2,1,0.4,1.3,0.14,2.0,13.0,4.0,3.0,0.0,708.0,20.0,11.0,12.0,1.3,1.2,22.0,4.0,502.0,35.0,409.0,22.0,2639.0,0.5,9.0,37.0,6.0,1.0,1.0,14.0,2.0,1.0,13.0,12.0,30.0,18.0,18.0,1.0,21.0,7.0,11.0,16.0,9.0,0.0,17.0,1.0,0.0,0.0,0.0,53.0,14.0,6.0
1,Sevilla,20,2020-01-18,16:00:00,Away,Real Madrid,1,2,1.3,0.36,0.15142857142857144,1.0,8.0,3.0,1.0,0.0,644.0,16.0,9.0,7.0,0.4,0.4,12.0,2.0,445.0,32.0,324.0,15.0,2707.0,0.30000000000000004,5.0,24.0,5.0,2.0,1.0,15.0,4.0,4.0,8.0,7.0,22.0,15.0,22.0,0.0,12.0,12.0,5.0,9.0,8.0,0.0,12.0,4.0,0.0,0.0,0.0,57.0,6.0,14.0
0,Osasuna,20,2020-01-18,18:30:00,Home,Valladolid,0,0,0.5,1.84,0.027999999999999997,0.0,21.0,5.0,2.0,0.0,602.0,12.0,6.0,7.0,1.8,1.4,32.0,0.0,332.0,42.0,255.0,21.0,2620.0,1.5,12.0,18.0,12.0,3.0,1.0,26.0,9.0,2.0,7.0,5.0,10.0,5.0,13.0,0.0,29.0,9.0,6.0,17.0,9.0,0.0,16.0,2.0,0.0,0.0,0.0,44.0,33.0,32.0
1,Valladolid,20,2020-01-18,18:30:00,Away,Osasuna,0,0,1.9,0.49,0.088,0.0,5.0,3.0,2.0,0.0,516.0,18.0,12.0,20.0,0.5,0.4,8.0,0.0,243.0,20.0,183.0,5.0,2192.0,0.1,3.0,20.0,2.0,0.0,0.0,11.0,1.0,5.0,12.0,9.0,14.0,5.0,30.0,1.0,5.0,5.0,0.0,18.0,7.0,0.0,10.0,5.0,0.0,0.0,0.0,56.0,32.0,33.0
0,Eibar,20,2020-01-18,21:00:00,Home,Atlético Madrid,2,0,1.1,1.15,0.05583333333333334,0.0,12.0,4.0,2.0,0.0,676.0,18.0,9.0,5.0,0.9999999999999999,0.9,21.0,0.0,414.0,43.0,354.0,18.0,2691.0,1.0,9.0,27.0,10.0,2.0,1.0,23.0,7.0,4.0,12.0,6.0,11.0,5.0,21.0,1.0,22.0,2.0,2.0,15.0,18.0,0.0,14.0,4.0,0.0,0.0,0.0,60.0,40.0,18.0
1,Atlético Madrid,20,2020-01-18,21:00:00,Away,Eibar,0,2,0.8,0.8300000000000001,0.13125,1.0,9.0,4.0,1.0,0.0,479.0,20.0,9.0,9.0,1.0,0.9,13.0,2.0,218.0,21.0,217.0,8.0,1875.0,0.2,6.0,25.0,1.0,1.0,1.0,20.0,6.0,0.0,11.0,2.0,6.0,4.0,26.0,0.0,8.0,6.0,1.0,12.0,12.0,0.0,16.0,0.0,0.0,0.0,0.0,51.0,18.0,40.0
0,Mallorca,20,2020-01-19,12:00:00,Home,Valencia,4,1,0.4,1.34,0.2023076923076923,4.0,14.0,6.0,4.0,0.0,546.0,13.0,10.0,14.0,1.8,1.1,25.0,8.0,342.0,35.0,291.0,26.0,2225.0,1.1,8.0,27.0,5.0,3.0,2.0,18.0,1.0,4.0,7.0,8.0,17.0,9.0,14.0,0.0,25.0,5.0,11.0,14.0,11.0,0.0,18.0,4.0,0.0,0.0,0.0,48.0,10.0,11.0
1,Valencia,20,2020-01-19,12:00:00,Away,Mallorca,1,4,1.9,0.41000000000000003,0.02625,1.0,8.0,1.0,4.0,1.0,667.0,16.0,10.0,10.0,0.4,0.4,15.0,2.0,476.0,51.0,372.0,15.0,2563.0,0.5,7.0,43.0,12.0,1.0,0.0,18.0,6.0,2.0,11.0,5.0,16.0,11.0,17.0,0.0,22.0,8.0,3.0,18.0,5.0,1.0,11.0,2.0,0.0,0.0,0.0,43.0,11.0,10.0
0,Real Betis,20,2020-01-19,14:00:00,Home,Real Sociedad,3,0,0.3,1.53,0.14384615384615385,3.0,14.0,6.0,3.0,0.0,571.0,15.0,6.0,6.0,1.9,1.9,23.0,5.0,359.0,28.0,336.0,23.0,2063.0,1.2,11.0,16.0,10.0,2.0,3.0,11.0,6.0,5.0,8.0,5.0,18.0,13.0,15.0,0.0,24.0,10.0,4.0,13.0,10.0,0.0,8.0,5.0,0.0,0.0,0.0,51.0,16.0,11.0
1,Real Sociedad,20,2020-01-19,14:00:00,Away,Real Betis,0,3,1.8,0.33999999999999997,0.0,0.0,7.0,0.0,1.0,0.0,611.0,20.0,10.0,15.0,0.30000000000000004,0.30000000000000004,10.0,0.0,402.0,37.0,342.0,18.0,2491.0,0.4,5.0,21.0,12.0,3.0,0.0,18.0,2.0,4.0,11.0,10.0,23.0,13.0,12.0,2.0,19.0,5.0,5.0,15.0,10.0,0.0,10.0,4.0,0.0,0.0,0.0,48.0,11.0,16.0
0,Villarreal,20,2020-01-19,16:00:00,Home,Espanyol,1,2,1.7,2.0100000000000002,0.060625,2.0,16.0,5.0,4.0,1.0,388.0,18.0,11.0,7.0,1.8000000000000003,1.4,25.0,3.0,184.0,21.0,161.0,9.0,1899.0,1.1,13.0,12.0,4.0,3.0,0.0,10.0,4.0,1.0,10.0,9.0,14.0,5.0,20.0,0.0,14.0,9.0,2.0,5.0,5.0,1.0,18.0,1.0,0.0,1.0,0.0,47.0,15.0,20.0
1,Espanyol,20,2020-01-19,16:00:00,Away,Villarreal,2,1,2.4,2.41,0.0955,0.0,20.0,4.0,1.0,0.0,695.0,14.0,8.0,10.0,1.7,1.5,40.0,1.0,503.0,68.0,391.0,37.0,2831.0,1.6,15.0,40.0,13.0,4.0,1.0,27.0,4.0,1.0,8.0,9.0,17.0,8.0,5.0,0.0,21.0,9.0,4.0,10.0,9.0,0.0,15.0,1.0,0.0,0.0,0.0,51.0,20.0,15.0
0,Athletic Club,20,2020-01-19,18:30:00,Home,Celta Vigo,1,1,0.7,3.67,0.07714285714285715,0.0,21.0,4.0,4.0,0.0,712.0,13.0,5.0,9.0,3.0,2.4,38.0,1.0,491.0,60.0,367.0,33.0,3083.0,2.3,16.0,44.0,14.0,6.0,2.0,52.0,13.0,2.0,8.0,7.0,12.0,5.0,10.0,0.0,41.0,14.0,4.0,10.0,11.0,0.0,18.0,2.0,0.0,0.0,0.0,59.0,24.0,16.0
1,Celta Vigo,20,2020-01-19,18:30:00,Away,Athletic Club,1,1,3.7,0.73,0.07285714285714286,1.0,7.0,3.0,3.0,0.0,519.0,25.0,13.0,11.0,0.7000000000000001,0.8,13.0,2.0,273.0,24.0,277.0,14.0,1938.0,0.8,6.0,24.0,8.0,2.0,0.0,10.0,0.0,3.0,15.0,14.0,30.0,16.0,43.0,0.0,15.0,7.0,2.0,12.0,6.0,0.0,12.0,3.0,0.0,1.0,0.0,59.0,16.0,24.0
0,Barcelona,20,2020-01-19,21:00:00,Home,Granada,1,0,0.2,1.26,0.07555555555555556,1.0,18.0,6.0,0.0,0.0,1131.0,16.0,14.0,6.0,1.2,1.0,34.0,2.0,935.0,61.0,796.0,17.0,3487.0,1.7,14.0,51.0,16.0,0.0,6.0,9.0,7.0,1.0,8.0,7.0,13.0,6.0,12.0,0.0,37.0,8.0,11.0,16.0,13.0,0.0,11.0,1.0,0.0,0.0,0.0,64.0,15.0,12.0
1,Granada,20,2020-01-19,21:00:00,Away,Barcelona,0,1,1.2,0.14,0.0,0.0,5.0,1.0,4.0,1.0,358.0,21.0,16.0,24.0,0.1,0.0,8.0,0.0,146.0,6.0,181.0,5.0,1280.0,0.1,2.0,6.0,0.0,0.0,0.0,8.0,0.0,3.0,9.0,8.0,15.0,7.0,17.0,0.0,5.0,7.0,2.0,16.0,9.0,1.0,17.0,3.0,0.0,0.0,0.0,55.0,12.0,15.0
0,Osasuna,21,2020-01-24,21:00:00,Home,Levante,2,0,0.6,0.5700000000000001,0.048,0.0,6.0,2.0,3.0,0.0,472.0,28.0,12.0,14.0,0.6,0.5,12.0,0.0,238.0,28.0,205.0,11.0,2012.0,0.0,6.0,16.0,4.0,1.0,2.0,17.0,5.0,2.0,18.0,14.0,23.0,9.0,18.0,0.0,8.0,2.0,1.0,12.0,12.0,0.0,11.0,2.0,0.0,1.0,0.0,66.0,12.0,13.0
1,Levante,21,2020-01-24,21:00:00,Away,Osasuna,0,2,1.9,1.92,0.08,0.0,14.0,2.0,3.0,0.0,560.0,14.0,13.0,13.0,1.2000000000000002,0.9,25.0,2.0,327.0,27.0,345.0,34.0,2425.0,0.4,11.0,13.0,4.0,3.0,0.0,22.0,5.0,2.0,11.0,2.0,8.0,6.0,15.0,0.0,19.0,14.0,9.0,22.0,14.0,0.0,18.0,2.0,1.0,0.0,0.0,69.0,13.0,12.0
0,Espanyol,21,2020-01-25,13:00:00,Home,Athletic Club,1,1,0.8,0.78,0.046,1.0,11.0,3.0,1.0,0.0,566.0,14.0,14.0,8.0,0.7,0.6,16.0,2.0,304.0,29.0,250.0,19.0,2204.0,0.7999999999999999,7.0,19.0,8.0,1.0,0.0,21.0,3.0,2.0,8.0,5.0,15.0,10.0,18.0,0.0,19.0,7.0,3.0,15.0,5.0,0.0,14.0,2.0,0.0,0.0,0.0,53.0,37.0,20.0
1,Athletic Club,21,2020-01-25,13:00:00,Away,Espanyol,1,1,0.6,0.55,0.07,1.0,9.0,3.0,3.0,0.0,566.0,12.0,10.0,10.0,0.6,0.4,15.0,2.0,306.0,39.0,293.0,16.0,2276.0,0.6000000000000001,6.0,28.0,5.0,1.0,0.0,18.0,2.0,1.0,4.0,7.0,22.0,15.0,21.0,0.0,15.0,5.0,4.0,20.0,9.0,0.0,14.0,1.0,0.0,0.0,0.0,52.0,20.0,37.0
0,Valencia,21,2020-01-25,16:00:00,Home,Barcelona,2,0,1.1,1.0,0.043846153846153854,0.0,14.0,5.0,3.0,0.0,977.0,9.0,6.0,3.0,1.2,0.7000000000000001,26.0,0.0,823.0,83.0,515.0,19.0,3653.0,1.3,8.0,95.0,16.0,2.0,1.0,11.0,0.0,1.0,4.0,7.0,12.0,5.0,15.0,0.0,22.0,5.0,4.0,11.0,6.0,0.0,16.0,1.0,0.0,1.0,0.0,47.0,13.0,8.0
1,Barcelona,21,2020-01-25,16:00:00,Away,Valencia,0,2,1.2,1.17,0.2325,1.0,7.0,5.0,1.0,0.0,412.0,11.0,17.0,6.0,0.4,0.30000000000000004,14.0,3.0,244.0,19.0,224.0,14.0,1646.0,0.2,5.0,10.0,5.0,1.0,0.0,16.0,2.0,3.0,9.0,5.0,15.0,10.0,14.0,0.0,16.0,7.0,4.0,10.0,2.0,0.0,13.0,3.0,1.0,0.0,0.0,49.0,8.0,13.0
0,Alavés,21,2020-01-25,18:30:00,Home,Villarreal,1,2,1.0,0.95,0.08727272727272727,1.0,11.0,5.0,2.0,0.0,593.0,13.0,3.0,4.0,1.0,0.8,21.0,2.0,383.0,40.0,378.0,12.0,2758.0,0.7000000000000001,9.0,24.0,7.0,1.0,2.0,20.0,7.0,4.0,8.0,5.0,11.0,6.0,14.0,0.0,17.0,4.0,3.0,21.0,12.0,0.0,10.0,4.0,0.0,0.0,0.0,54.0,23.0,16.0
1,Villarreal,21,2020-01-25,18:30:00,Away,Alavés,2,1,0.9,0.91,0.092,2.0,11.0,6.0,1.0,0.0,534.0,16.0,9.0,5.0,1.1,0.9,21.0,4.0,319.0,40.0,247.0,19.0,2114.0,0.9,10.0,23.0,6.0,1.0,1.0,19.0,4.0,3.0,8.0,4.0,11.0,7.0,18.0,0.0,13.0,5.0,6.0,18.0,8.0,0.0,12.0,3.0,0.0,0.0,0.0,58.0,16.0,23.0
0,Sevilla,21,2020-01-25,21:00:00,Home,Granada,2,0,0.6,0.6,0.018571428571428572,0.0,8.0,1.0,1.0,0.0,497.0,23.0,11.0,16.0,0.5,0.5,13.0,0.0,272.0,31.0,244.0,16.0,2068.0,0.3,5.0,19.0,3.0,1.0,0.0,23.0,6.0,1.0,13.0,7.0,19.0,12.0,15.0,0.0,12.0,8.0,2.0,18.0,8.0,0.0,18.0,1.0,0.0,0.0,0.0,59.0,20.0,24.0
1,Granada,21,2020-01-25,21:00:00,Away,Sevilla,0,2,0.8,0.85,0.09249999999999999,2.0,12.0,4.0,4.0,0.0,660.0,16.0,9.0,12.0,0.7000000000000001,0.6000000000000001,22.0,4.0,435.0,41.0,277.0,23.0,2727.0,1.2999999999999998,9.0,26.0,8.0,4.0,0.0,17.0,3.0,3.0,9.0,8.0,20.0,12.0,23.0,0.0,23.0,7.0,8.0,11.0,16.0,0.0,13.0,3.0,0.0,0.0,0.0,57.0,24.0,20.0
0,Atlético Madrid,21,2020-01-26,12:00:00,Home,Leganés,0,0,0.4,0.73,0.04076923076923077,0.0,14.0,3.0,1.0,0.0,658.0,12.0,15.0,13.0,0.9,0.7,27.0,0.0,396.0,44.0,347.0,16.0,2775.0,0.6000000000000001,12.0,34.0,5.0,1.0,3.0,22.0,7.0,1.0,8.0,8.0,19.0,11.0,32.0,0.0,15.0,8.0,3.0,14.0,8.0,0.0,10.0,1.0,0.0,0.0,0.0,60.0,36.0,26.0
1,Leganés,21,2020-01-26,12:00:00,Away,Atlético Madrid,0,0,1.0,0.39,0.072,0.0,10.0,4.0,6.0,1.0,547.0,16.0,11.0,14.0,0.4,0.1,16.0,0.0,289.0,23.0,246.0,12.0,1955.0,0.4,4.0,18.0,2.0,0.0,1.0,27.0,6.0,1.0,9.0,8.0,19.0,11.0,26.0,0.0,12.0,8.0,2.0,14.0,4.0,1.0,19.0,1.0,0.0,0.0,0.0,55.0,26.0,36.0
0,Celta Vigo,21,2020-01-26,14:00:00,Home,Eibar,0,0,0.2,1.0999999999999999,0.051764705882352935,0.0,18.0,4.0,1.0,0.0,782.0,20.0,12.0,10.0,1.1,0.9,30.0,0.0,499.0,51.0,454.0,22.0,3227.0,0.6000000000000001,12.0,25.0,9.0,2.0,4.0,25.0,6.0,3.0,12.0,6.0,13.0,7.0,12.0,1.0,23.0,8.0,6.0,16.0,8.0,0.0,9.0,3.0,0.0,0.0,0.0,64.0,29.0,19.0
1,Eibar,21,2020-01-26,14:00:00,Away,Celta Vigo,0,0,1.1,0.18,0.033999999999999996,0.0,5.0,3.0,0.0,0.0,483.0,16.0,18.0,22.0,0.1,0.1,8.0,0.0,205.0,26.0,202.0,10.0,1741.0,0.2,3.0,19.0,4.0,3.0,0.0,14.0,3.0,1.0,11.0,8.0,29.0,21.0,26.0,1.0,8.0,6.0,3.0,11.0,14.0,0.0,16.0,1.0,0.0,0.0,0.0,66.0,19.0,29.0
0,Getafe,21,2020-01-26,16:00:00,Home,Real Betis,1,0,1.3,1.3800000000000001,0.0475,0.0,8.0,1.0,4.0,0.0,556.0,8.0,10.0,8.0,1.5,1.5,15.0,0.0,342.0,34.0,265.0,14.0,2288.0,0.6,7.0,18.0,6.0,3.0,2.0,12.0,4.0,3.0,4.0,1.0,9.0,8.0,35.0,0.0,13.0,3.0,3.0,13.0,3.0,0.0,12.0,3.0,0.0,1.0,0.0,41.0,21.0,18.0
1,Real Betis,21,2020-01-26,16:00:00,Away,Getafe,0,1,1.4,0.63,0.09166666666666667,0.0,6.0,2.0,2.0,0.0,357.0,6.0,5.0,7.0,0.5,0.1,12.0,1.0,153.0,29.0,138.0,8.0,1783.0,0.1,3.0,24.0,4.0,0.0,1.0,29.0,8.0,8.0,3.0,3.0,11.0,8.0,10.0,1.0,18.0,1.0,5.0,9.0,7.0,0.0,19.0,8.0,0.0,0.0,0.0,40.0,18.0,21.0
0,Real Sociedad,21,2020-01-26,18:30:00,Home,Mallorca,3,0,0.5,0.53,0.05875,0.0,8.0,4.0,2.0,0.0,432.0,19.0,19.0,15.0,0.4,0.39999999999999997,14.0,0.0,214.0,18.0,232.0,12.0,1794.0,0.3,7.0,10.0,1.0,0.0,0.0,11.0,3.0,1.0,14.0,10.0,24.0,14.0,28.0,0.0,10.0,7.0,3.0,14.0,12.0,0.0,7.0,1.0,0.0,0.0,0.0,51.0,22.0,20.0
1,Mallorca,21,2020-01-26,18:30:00,Away,Real Sociedad,0,3,2.5,2.47,0.21,1.0,14.0,6.0,0.0,0.0,799.0,19.0,5.0,11.0,2.5,2.0,22.0,5.0,587.0,53.0,437.0,33.0,3459.0,2.2,10.0,43.0,15.0,7.0,0.0,36.0,7.0,0.0,12.0,7.0,17.0,10.0,9.0,0.0,35.0,10.0,7.0,16.0,9.0,0.0,15.0,0.0,0.0,0.0,0.0,61.0,20.0,22.0
0,Valladolid,21,2020-01-26,21:00:00,Home,Real Madrid,0,1,0.6,0.6000000000000001,0.06454545454545454,1.0,12.0,3.0,3.0,0.0,802.0,18.0,15.0,14.0,0.6000000000000001,0.30000000000000004,17.0,2.0,568.0,36.0,417.0,33.0,2443.0,0.5,8.0,38.0,8.0,4.0,2.0,28.0,5.0,1.0,12.0,5.0,18.0,13.0,17.0,0.0,16.0,7.0,3.0,16.0,10.0,0.0,11.0,1.0,0.0,0.0,0.0,59.0,21.0,14.0
1,Real Madrid,21,2020-01-26,21:00:00,Away,Valladolid,1,0,0.3,0.27,0.0,0.0,4.0,0.0,1.0,0.0,536.0,17.0,6.0,14.0,0.2,0.1,7.0,0.0,294.0,28.0,276.0,10.0,1979.0,0.39999999999999997,3.0,17.0,3.0,0.0,1.0,20.0,3.0,3.0,11.0,7.0,25.0,18.0,24.0,0.0,8.0,5.0,3.0,10.0,13.0,0.0,7.0,3.0,0.0,0.0,0.0,60.0,14.0,21.0
0,Granada,22,2020-02-01,13:00:00,Home,Espanyol,2,1,3.0,2.97,0.06952380952380952,0.0,21.0,3.0,3.0,0.0,530.0,21.0,4.0,4.0,2.1,1.7000000000000002,36.0,2.0,303.0,44.0,231.0,17.0,2459.0,1.8,16.0,33.0,7.0,3.0,0.0,30.0,9.0,0.0,9.0,7.0,17.0,10.0,15.0,1.0,21.0,11.0,5.0,17.0,6.0,0.0,17.0,0.0,1.0,0.0,0.0,39.0,28.0,24.0
