,team,matchday,date,time,location,opponent,score,score_against,xg_against,xG,PSxG,assists,shots,shots_on_target,yellows,reds,touches,tackles,interceptions,blocks_by_player,non_penalty_expected_goals,expected_assisted_goals,shot_creating_actions,goal_creating_actions,passes_completed,progressive_passes,carries,progressive_carries,progressive_passing_distance,expected_assists,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,through_balls,crosses,corner_kicks,passes_offside,tackles_won,dribblers_tackled,dribbler_tackles_attempts,unsuccessful_dribbler_challenge,clearances,error_leading_to_opponent_shot,touches_in_attacking_penalty_area,player_take_ons_tackled,carries_into_penalty_box,failed_controls,dispossession_after_tackle,double_yellows,fouls,offsides,penalty_kicks_won,penalty_kicks_conceded,own_goals,recoveries,aerials_won,aerials_lost
0,Deportivo La Coruña,19,2018-01-13,20:45:00,Home,Valencia,1,2,0.5,1.62,0.09454545454545454,1.0,12.0,2.0,1.0,0.0,630.0,12.0,13.0,11.0,1.9000000000000001,1.8,21.0,2.0,402.0,48.0,353.0,22.0,2981.0,1.4,10.0,51.0,11.0,3.0,1.0,36.0,8.0,1.0,7.0,4.0,16.0,12.0,26.0,1.0,30.0,7.0,6.0,6.0,12.0,0.0,13.0,1.0,0.0,0.0,0.0,51.0,15.0,8.0
1,Valencia,19,2018-01-13,20:45:00,Away,Deportivo La Coruña,2,1,1.9,0.55,0.10166666666666667,2.0,12.0,5.0,2.0,0.0,607.0,19.0,13.0,23.0,0.6000000000000001,0.4,20.0,4.0,381.0,31.0,268.0,17.0,2180.0,0.30000000000000004,10.0,34.0,7.0,2.0,0.0,18.0,10.0,1.0,13.0,7.0,18.0,11.0,39.0,0.0,15.0,4.0,6.0,17.0,8.0,0.0,8.0,1.0,0.0,0.0,0.0,51.0,8.0,15.0
0,Levante,19,2018-01-14,12:00:00,Home,Celta Vigo,0,1,0.3,0.3,0.28,1.0,3.0,2.0,3.0,0.0,733.0,17.0,13.0,9.0,0.3,0.3,6.0,2.0,523.0,29.0,408.0,11.0,3199.0,0.0,1.0,28.0,3.0,1.0,0.0,15.0,2.0,3.0,13.0,4.0,12.0,8.0,35.0,0.0,3.0,1.0,1.0,18.0,17.0,0.0,7.0,3.0,0.0,0.0,0.0,57.0,21.0,9.0
1,Celta Vigo,19,2018-01-14,12:00:00,Away,Levante,1,0,2.2,1.87,0.10142857142857142,0.0,15.0,5.0,4.0,0.0,488.0,18.0,5.0,7.0,2.2,1.5,27.0,0.0,286.0,32.0,265.0,16.0,2284.0,0.9,10.0,31.0,9.0,3.0,1.0,27.0,6.0,2.0,10.0,1.0,7.0,6.0,16.0,0.0,25.0,4.0,4.0,12.0,13.0,0.0,19.0,2.0,0.0,0.0,0.0,59.0,9.0,21.0
0,Alavés,19,2018-01-14,16:15:00,Home,Sevilla,1,0,0.9,0.62,0.05916666666666667,1.0,12.0,3.0,5.0,1.0,496.0,16.0,10.0,15.0,0.6000000000000001,0.5,21.0,2.0,249.0,44.0,223.0,12.0,2045.0,0.4,10.0,28.0,4.0,1.0,0.0,19.0,5.0,1.0,10.0,6.0,13.0,7.0,24.0,0.0,11.0,14.0,4.0,14.0,22.0,1.0,19.0,1.0,0.0,0.0,0.0,64.0,19.0,10.0
1,Sevilla,19,2018-01-14,16:15:00,Away,Alavés,0,1,0.6,0.9199999999999999,0.03692307692307692,0.0,14.0,1.0,2.0,0.0,721.0,36.0,11.0,9.0,0.9,0.8,27.0,0.0,475.0,52.0,495.0,22.0,2739.0,0.9,11.0,37.0,13.0,3.0,0.0,18.0,4.0,2.0,20.0,14.0,22.0,8.0,25.0,0.0,21.0,6.0,4.0,15.0,10.0,0.0,12.0,2.0,0.0,0.0,0.0,57.0,10.0,19.0
0,Espanyol,19,2018-01-14,18:30:00,Home,Athletic Club,1,1,1.2,1.1400000000000001,0.165,1.0,8.0,3.0,4.0,0.0,636.0,16.0,5.0,16.0,1.2,1.1,14.0,2.0,412.0,32.0,426.0,21.0,2851.0,0.7000000000000001,6.0,41.0,5.0,2.0,0.0,14.0,2.0,3.0,10.0,9.0,13.0,4.0,18.0,1.0,19.0,6.0,5.0,19.0,9.0,0.0,16.0,3.0,0.0,0.0,0.0,61.0,17.0,12.0
1,Athletic Club,19,2018-01-14,18:30:00,Away,Espanyol,1,1,0.6,0.56,0.079,0.0,11.0,3.0,2.0,0.0,526.0,15.0,9.0,7.0,0.5,0.30000000000000004,20.0,1.0,308.0,28.0,273.0,8.0,1895.0,0.30000000000000004,7.0,24.0,6.0,3.0,0.0,18.0,4.0,0.0,7.0,6.0,13.0,7.0,23.0,0.0,16.0,9.0,1.0,10.0,7.0,0.0,14.0,0.0,0.0,0.0,0.0,49.0,12.0,17.0
0,Real Sociedad,19,2018-01-14,20:45:00,Home,Barcelona,2,4,1.3,1.31,0.22,3.0,11.0,5.0,2.0,0.0,607.0,18.0,11.0,12.0,1.3,1.2,20.0,6.0,432.0,36.0,354.0,17.0,2535.0,1.0,8.0,24.0,10.0,0.0,3.0,5.0,3.0,5.0,12.0,7.0,13.0,6.0,18.0,0.0,18.0,11.0,2.0,11.0,6.0,0.0,13.0,5.0,0.0,0.0,0.0,44.0,9.0,6.0
1,Barcelona,19,2018-01-14,20:45:00,Away,Real Sociedad,4,2,0.8,0.77,0.09285714285714286,2.0,15.0,6.0,2.0,0.0,592.0,17.0,14.0,10.0,0.8,0.7000000000000001,28.0,4.0,411.0,40.0,430.0,13.0,2574.0,1.2,14.0,32.0,8.0,3.0,6.0,20.0,7.0,5.0,11.0,11.0,20.0,9.0,17.0,0.0,19.0,7.0,2.0,7.0,11.0,0.0,14.0,5.0,0.0,0.0,0.0,45.0,6.0,9.0
0,Real Betis,19,2018-01-15,21:00:00,Home,Leganés,3,2,1.5,2.02,0.160625,1.0,15.0,8.0,2.0,0.0,830.0,12.0,6.0,4.0,1.3,0.4,28.0,4.0,657.0,51.0,612.0,23.0,3202.0,1.0,10.0,33.0,11.0,1.0,1.0,20.0,1.0,1.0,10.0,1.0,5.0,4.0,14.0,0.0,24.0,3.0,4.0,10.0,8.0,0.0,12.0,1.0,0.0,0.0,0.0,49.0,8.0,11.0
1,Leganés,19,2018-01-15,21:00:00,Away,Real Betis,2,3,1.8,1.54,0.2411111111111111,1.0,10.0,6.0,3.0,0.0,347.0,11.0,8.0,6.0,1.4,1.2000000000000002,17.0,3.0,181.0,22.0,174.0,8.0,1669.0,0.7000000000000001,8.0,30.0,6.0,2.0,2.0,8.0,1.0,2.0,8.0,3.0,22.0,19.0,25.0,1.0,18.0,1.0,3.0,6.0,11.0,0.0,15.0,2.0,0.0,1.0,0.0,47.0,11.0,8.0
0,Getafe,20,2018-01-19,21:00:00,Home,Athletic Club,2,2,1.4,1.3800000000000001,0.2942857142857143,1.0,6.0,4.0,1.0,0.0,523.0,19.0,11.0,17.0,0.6,0.6000000000000001,11.0,4.0,302.0,27.0,276.0,14.0,2333.0,0.5,5.0,25.0,4.0,1.0,1.0,14.0,2.0,3.0,12.0,11.0,17.0,6.0,34.0,1.0,8.0,3.0,3.0,4.0,10.0,0.0,12.0,3.0,1.0,2.0,0.0,49.0,24.0,15.0
1,Athletic Club,20,2018-01-19,21:00:00,Away,Getafe,2,2,3.9,3.91,0.18437499999999998,1.0,15.0,4.0,5.0,0.0,521.0,13.0,5.0,8.0,2.6,1.3,30.0,3.0,302.0,48.0,341.0,12.0,2602.0,0.9,8.0,35.0,14.0,3.0,0.0,23.0,6.0,1.0,11.0,3.0,7.0,4.0,14.0,1.0,24.0,11.0,2.0,19.0,8.0,0.0,17.0,1.0,2.0,1.0,0.0,46.0,15.0,24.0
0,Espanyol,20,2018-01-20,13:00:00,Home,Sevilla,0,3,1.3,1.18,0.0,0.0,9.0,0.0,4.0,0.0,604.0,22.0,11.0,9.0,1.2,1.0,18.0,0.0,376.0,43.0,370.0,16.0,2562.0,0.6000000000000001,7.0,33.0,8.0,2.0,1.0,24.0,8.0,0.0,16.0,4.0,14.0,10.0,17.0,0.0,23.0,5.0,3.0,13.0,9.0,0.0,18.0,0.0,0.0,0.0,0.0,60.0,13.0,18.0
1,Sevilla,20,2018-01-20,13:00:00,Away,Espanyol,3,0,1.2,1.44,0.24545454545454548,2.0,12.0,7.0,2.0,0.0,539.0,14.0,13.0,21.0,1.4,0.4,20.0,5.0,311.0,27.0,333.0,17.0,2309.0,0.4,6.0,22.0,5.0,0.0,1.0,7.0,2.0,3.0,9.0,5.0,13.0,8.0,26.0,1.0,16.0,4.0,6.0,19.0,18.0,0.0,14.0,3.0,0.0,0.0,0.0,64.0,18.0,13.0
0,Atlético Madrid,20,2018-01-20,16:15:00,Home,Girona,1,1,0.7,1.51,0.2325,1.0,9.0,4.0,4.0,0.0,675.0,27.0,14.0,12.0,1.5,1.4,14.0,2.0,463.0,48.0,333.0,22.0,2679.0,1.3,4.0,37.0,12.0,1.0,4.0,14.0,2.0,5.0,23.0,12.0,18.0,6.0,15.0,0.0,28.0,6.0,7.0,11.0,15.0,0.0,13.0,5.0,0.0,0.0,0.0,59.0,19.0,17.0
1,Girona,20,2018-01-20,16:15:00,Away,Atlético Madrid,1,1,1.5,0.68,0.21666666666666667,1.0,6.0,3.0,3.0,0.0,591.0,21.0,16.0,10.0,0.6,0.6,11.0,2.0,376.0,29.0,330.0,11.0,2413.0,0.6,3.0,21.0,3.0,1.0,0.0,15.0,1.0,0.0,14.0,6.0,17.0,11.0,21.0,0.0,15.0,12.0,1.0,5.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,53.0,17.0,19.0
0,Villarreal,20,2018-01-20,18:30:00,Home,Levante,2,1,1.3,0.5599999999999999,0.012666666666666666,0.0,15.0,2.0,2.0,0.0,471.0,24.0,11.0,10.0,0.6000000000000001,0.4,26.0,2.0,257.0,37.0,269.0,26.0,2031.0,0.4,7.0,22.0,10.0,5.0,1.0,31.0,4.0,0.0,17.0,12.0,27.0,15.0,10.0,0.0,25.0,8.0,6.0,17.0,15.0,0.0,16.0,0.0,1.0,1.0,0.0,55.0,10.0,14.0
1,Levante,20,2018-01-20,18:30:00,Away,Villarreal,1,2,2.9,2.94,0.19,1.0,17.0,5.0,2.0,0.0,634.0,23.0,12.0,9.0,2.1,1.0,29.0,4.0,414.0,49.0,370.0,18.0,3102.0,0.7,12.0,40.0,5.0,0.0,2.0,12.0,6.0,7.0,16.0,8.0,13.0,5.0,30.0,0.0,24.0,12.0,9.0,16.0,12.0,0.0,14.0,7.0,1.0,1.0,0.0,57.0,14.0,10.0
0,Las Palmas,20,2018-01-20,19:45:00,Home,Valencia,2,1,1.7,2.87,0.148,1.0,19.0,5.0,2.0,0.0,636.0,18.0,14.0,10.0,2.0,1.9,36.0,3.0,398.0,46.0,439.0,18.0,2537.0,1.7,12.0,26.0,9.0,1.0,1.0,12.0,3.0,2.0,12.0,4.0,13.0,9.0,12.0,0.0,23.0,12.0,3.0,17.0,21.0,0.0,19.0,2.0,0.0,0.0,0.0,64.0,18.0,15.0
1,Valencia,20,2018-01-20,19:45:00,Away,Las Palmas,1,2,2.8,1.78,0.08307692307692308,1.0,14.0,7.0,9.0,2.0,493.0,33.0,15.0,12.0,1.6,1.7,27.0,2.0,254.0,32.0,212.0,15.0,2240.0,0.9,12.0,18.0,7.0,1.0,1.0,13.0,6.0,4.0,21.0,12.0,23.0,11.0,20.0,0.0,18.0,4.0,4.0,21.0,14.0,2.0,15.0,4.0,0.0,1.0,0.0,52.0,15.0,18.0
0,Alavés,20,2018-01-21,12:00:00,Home,Leganés,2,2,1.5,1.72,0.16857142857142857,1.0,14.0,6.0,3.0,1.0,458.0,14.0,5.0,4.0,1.7000000000000002,1.3,20.0,3.0,241.0,23.0,182.0,9.0,2348.0,1.6,7.0,28.0,7.0,2.0,1.0,15.0,4.0,6.0,12.0,8.0,16.0,8.0,27.0,1.0,16.0,5.0,2.0,6.0,14.0,1.0,13.0,6.0,0.0,1.0,0.0,49.0,20.0,23.0
1,Leganés,20,2018-01-21,12:00:00,Away,Alavés,2,2,1.6,1.3900000000000001,0.16285714285714284,0.0,7.0,3.0,3.0,0.0,505.0,19.0,15.0,10.0,0.8,0.6,15.0,3.0,275.0,35.0,257.0,10.0,2147.0,0.4,5.0,25.0,7.0,5.0,1.0,25.0,6.0,1.0,13.0,5.0,15.0,10.0,22.0,0.0,16.0,8.0,0.0,10.0,6.0,0.0,14.0,1.0,0.0,0.0,0.0,54.0,23.0,20.0
0,Real Madrid,20,2018-01-21,16:15:00,Home,Deportivo La Coruña,7,1,1.8,1.87,0.18833333333333335,1.0,6.0,3.0,2.0,0.0,492.0,18.0,10.0,13.0,1.8,1.3,8.0,0.0,306.0,23.0,320.0,18.0,2167.0,0.2,5.0,24.0,3.0,1.0,0.0,8.0,1.0,1.0,13.0,4.0,19.0,15.0,35.0,0.0,17.0,11.0,8.0,5.0,15.0,0.0,11.0,1.0,0.0,0.0,0.0,47.0,10.0,8.0
1,Deportivo La Coruña,20,2018-01-21,16:15:00,Away,Real Madrid,1,7,2.5,2.62,0.1917391304347826,7.0,24.0,13.0,0.0,0.0,727.0,26.0,9.0,10.0,2.6,2.4,45.0,13.0,545.0,86.0,399.0,27.0,3643.0,2.4,22.0,52.0,23.0,8.0,0.0,34.0,6.0,6.0,21.0,11.0,14.0,3.0,9.0,1.0,48.0,4.0,9.0,7.0,14.0,0.0,7.0,6.0,0.0,0.0,0.0,61.0,8.0,10.0
0,Real Sociedad,20,2018-01-21,18:30:00,Home,Celta Vigo,1,2,1.5,1.59,0.16499999999999998,1.0,9.0,2.0,2.0,0.0,616.0,23.0,19.0,15.0,0.8,0.7,16.0,3.0,388.0,29.0,416.0,12.0,2368.0,0.30000000000000004,6.0,28.0,6.0,0.0,0.0,3.0,3.0,1.0,16.0,6.0,22.0,16.0,35.0,0.0,17.0,4.0,3.0,9.0,14.0,0.0,7.0,1.0,0.0,1.0,0.0,59.0,16.0,12.0
1,Celta Vigo,20,2018-01-21,18:30:00,Away,Real Sociedad,2,1,1.7,1.6400000000000001,0.04800000000000001,1.0,15.0,2.0,1.0,0.0,689.0,18.0,12.0,12.0,0.9,0.7999999999999999,28.0,2.0,488.0,65.0,413.0,28.0,2519.0,1.0,11.0,47.0,17.0,3.0,0.0,30.0,8.0,1.0,12.0,4.0,11.0,7.0,13.0,0.0,28.0,6.0,3.0,9.0,17.0,0.0,10.0,1.0,1.0,1.0,0.0,70.0,12.0,16.0
0,Real Betis,20,2018-01-21,20:45:00,Home,Barcelona,0,5,2.1,1.81,0.24307692307692308,5.0,14.0,10.0,2.0,0.0,658.0,16.0,18.0,13.0,2.2,2.2,27.0,10.0,474.0,38.0,430.0,27.0,2571.0,1.2,14.0,32.0,11.0,0.0,6.0,4.0,2.0,7.0,8.0,4.0,12.0,8.0,13.0,0.0,32.0,6.0,11.0,9.0,19.0,0.0,9.0,7.0,0.0,0.0,0.0,63.0,7.0,7.0
1,Barcelona,20,2018-01-21,20:45:00,Away,Real Betis,5,0,0.4,0.47,0.04142857142857143,0.0,7.0,2.0,2.0,0.0,620.0,25.0,19.0,8.0,0.4,0.4,8.0,0.0,421.0,21.0,332.0,15.0,2403.0,0.2,6.0,26.0,3.0,2.0,2.0,13.0,4.0,0.0,16.0,6.0,29.0,23.0,8.0,2.0,9.0,4.0,4.0,16.0,12.0,0.0,13.0,0.0,0.0,0.0,0.0,46.0,7.0,7.0
0,Eibar,20,2018-01-22,21:00:00,Home,Málaga,1,1,1.4,1.83,0.176,1.0,15.0,4.0,1.0,0.0,691.0,10.0,12.0,6.0,1.7,1.4000000000000001,27.0,2.0,457.0,64.0,414.0,28.0,3460.0,0.7000000000000001,11.0,60.0,6.0,4.0,2.0,48.0,8.0,2.0,8.0,4.0,6.0,2.0,16.0,2.0,16.0,10.0,1.0,13.0,20.0,0.0,11.0,2.0,0.0,0.0,0.0,48.0,29.0,15.0
1,Málaga,20,2018-01-22,21:00:00,Away,Eibar,1,1,1.8,1.3900000000000001,0.20111111111111113,0.0,10.0,4.0,3.0,1.0,402.0,30.0,20.0,8.0,1.4,0.6,13.0,2.0,146.0,15.0,133.0,6.0,1805.0,0.2,4.0,17.0,3.0,1.0,1.0,10.0,3.0,7.0,17.0,10.0,20.0,10.0,50.0,0.0,8.0,4.0,3.0,14.0,6.0,1.0,11.0,7.0,0.0,0.0,0.0,62.0,15.0,29.0
0,Athletic Club,21,2018-01-26,21:00:00,Home,Eibar,1,1,0.6,1.32,0.08714285714285715,1.0,7.0,1.0,0.0,0.0,494.0,38.0,11.0,11.0,1.3,1.3,13.0,2.0,248.0,17.0,264.0,10.0,2286.0,1.5,7.0,15.0,4.0,2.0,0.0,8.0,3.0,3.0,27.0,15.0,30.0,15.0,32.0,0.0,12.0,8.0,3.0,13.0,8.0,0.0,15.0,3.0,0.0,0.0,0.0,49.0,20.0,13.0
1,Eibar,21,2018-01-26,21:00:00,Away,Athletic Club,1,1,1.3,0.62,0.018333333333333337,0.0,13.0,2.0,0.0,0.0,586.0,16.0,11.0,10.0,0.5,0.4,18.0,0.0,354.0,39.0,327.0,20.0,2520.0,0.4,8.0,34.0,8.0,5.0,0.0,32.0,7.0,1.0,13.0,8.0,17.0,9.0,12.0,0.0,19.0,15.0,4.0,13.0,23.0,0.0,14.0,1.0,0.0,0.0,0.0,64.0,13.0,20.0
0,Deportivo La Coruña,21,2018-01-27,13:00:00,Home,Levante,2,2,1.1,0.8400000000000001,0.1742857142857143,2.0,8.0,2.0,7.0,1.0,447.0,15.0,21.0,18.0,0.9,0.9,12.0,4.0,224.0,22.0,190.0,10.0,2019.0,0.6,8.0,19.0,2.0,0.0,2.0,8.0,4.0,0.0,10.0,7.0,16.0,9.0,29.0,0.0,14.0,6.0,4.0,12.0,6.0,1.0,13.0,0.0,0.0,0.0,0.0,47.0,17.0,24.0
1,Levante,21,2018-01-27,13:00:00,Away,Deportivo La Coruña,2,2,1.0,1.1,0.07133333333333333,2.0,15.0,4.0,5.0,0.0,542.0,12.0,13.0,8.0,1.2,1.0,27.0,3.0,344.0,68.0,256.0,27.0,2605.0,0.5,13.0,49.0,13.0,6.0,1.0,37.0,7.0,2.0,8.0,6.0,18.0,12.0,9.0,0.0,23.0,7.0,5.0,9.0,8.0,0.0,14.0,2.0,0.0,0.0,0.0,57.0,24.0,17.0
0,Valencia,21,2018-01-27,16:15:00,Home,Real Madrid,1,4,2.7,2.6700000000000004,0.2275,2.0,11.0,5.0,3.0,0.0,723.0,26.0,20.0,7.0,1.2,0.8,26.0,8.0,529.0,46.0,347.0,26.0,3164.0,1.1,8.0,39.0,6.0,1.0,1.0,15.0,4.0,0.0,14.0,11.0,26.0,15.0,18.0,0.0,21.0,5.0,9.0,11.0,10.0,0.0,22.0,0.0,2.0,0.0,0.0,58.0,9.0,8.0
1,Real Madrid,21,2018-01-27,16:15:00,Away,Valencia,4,1,1.1,1.11,0.1109090909090909,1.0,11.0,4.0,2.0,0.0,568.0,15.0,8.0,11.0,1.1,1.2,20.0,2.0,387.0,43.0,316.0,13.0,2649.0,1.3,10.0,40.0,7.0,0.0,0.0,14.0,4.0,2.0,9.0,5.0,18.0,13.0,13.0,1.0,24.0,11.0,3.0,12.0,15.0,0.0,20.0,2.0,0.0,2.0,0.0,56.0,8.0,9.0
0,Málaga,21,2018-01-27,18:30:00,Home,Girona,0,0,0.6,0.53,0.021,0.0,11.0,2.0,1.0,0.0,650.0,15.0,13.0,13.0,0.5,0.4,21.0,0.0,424.0,37.0,372.0,25.0,2803.0,0.4,8.0,34.0,3.0,2.0,0.0,21.0,4.0,2.0,6.0,5.0,13.0,8.0,27.0,0.0,6.0,7.0,0.0,9.0,16.0,0.0,7.0,2.0,0.0,0.0,0.0,59.0,20.0,24.0
1,Girona,21,2018-01-27,18:30:00,Away,Málaga,0,0,0.7,0.66,0.08714285714285715,0.0,7.0,1.0,2.0,1.0,553.0,23.0,13.0,13.0,0.6,0.6000000000000001,12.0,0.0,312.0,28.0,213.0,10.0,2365.0,0.30000000000000004,6.0,19.0,6.0,2.0,1.0,26.0,5.0,3.0,16.0,7.0,14.0,7.0,28.0,0.0,11.0,5.0,1.0,16.0,10.0,1.0,18.0,3.0,0.0,0.0,0.0,56.0,24.0,20.0
0,Villarreal,21,2018-01-27,20:45:00,Home,Real Sociedad,4,2,1.1,1.07,0.030869565217391304,2.0,24.0,6.0,1.0,0.0,730.0,13.0,12.0,5.0,1.1,0.8,44.0,3.0,545.0,62.0,523.0,29.0,3139.0,1.2000000000000002,19.0,45.0,16.0,9.0,1.0,37.0,9.0,1.0,8.0,8.0,14.0,6.0,6.0,1.0,38.0,9.0,5.0,10.0,13.0,0.0,6.0,1.0,0.0,0.0,0.0,47.0,12.0,11.0
1,Real Sociedad,21,2018-01-27,20:45:00,Away,Villarreal,2,4,1.8,1.77,0.2772727272727273,4.0,11.0,7.0,1.0,0.0,520.0,22.0,12.0,20.0,1.7,1.5,19.0,6.0,308.0,18.0,316.0,21.0,1879.0,0.9,10.0,12.0,2.0,1.0,2.0,3.0,2.0,1.0,17.0,9.0,24.0,15.0,42.0,0.0,9.0,8.0,4.0,3.0,5.0,0.0,16.0,1.0,0.0,0.0,0.0,41.0,11.0,12.0
0,Leganés,21,2018-01-28,12:00:00,Home,Espanyol,3,2,1.1,1.11,0.08,1.0,12.0,3.0,4.0,0.0,530.0,15.0,13.0,10.0,1.1,0.4,20.0,4.0,290.0,30.0,248.0,18.0,2013.0,0.39999999999999997,6.0,26.0,5.0,3.0,0.0,24.0,7.0,2.0,9.0,5.0,8.0,3.0,8.0,1.0,17.0,7.0,4.0,10.0,18.0,0.0,19.0,2.0,0.0,0.0,2.0,46.0,14.0,13.0
1,Espanyol,21,2018-01-28,12:00:00,Away,Leganés,2,3,0.5,0.52,0.096,1.0,11.0,6.0,2.0,0.0,448.0,25.0,9.0,12.0,0.5,0.4,18.0,2.0,216.0,13.0,188.0,12.0,1838.0,0.39999999999999997,8.0,13.0,2.0,2.0,0.0,13.0,1.0,2.0,17.0,7.0,19.0,12.0,26.0,0.0,11.0,5.0,2.0,12.0,10.0,0.0,20.0,2.0,0.0,0.0,0.0,35.0,13.0,14.0
0,Atlético Madrid,21,2018-01-28,16:15:00,Home,Las Palmas,3,0,0.5,2.83,0.165,3.0,18.0,6.0,1.0,0.0,567.0,37.0,15.0,9.0,2.9,2.7,34.0,6.0,329.0,30.0,341.0,22.0,2678.0,1.1,15.0,29.0,6.0,1.0,3.0,10.0,4.0,6.0,24.0,12.0,28.0,16.0,22.0,0.0,23.0,6.0,10.0,15.0,4.0,0.0,17.0,6.0,0.0,0.0,0.0,67.0,17.0,16.0
1,Las Palmas,21,2018-01-28,16:15:00,Away,Atlético Madrid,0,3,2.8,0.38,0.00125,0.0,9.0,1.0,2.0,0.0,642.0,10.0,13.0,11.0,0.4,0.30000000000000004,18.0,0.0,435.0,44.0,292.0,24.0,2452.0,0.30000000000000004,7.0,29.0,5.0,1.0,1.0,11.0,1.0,1.0,8.0,6.0,18.0,12.0,25.0,1.0,8.0,12.0,2.0,11.0,25.0,0.0,11.0,1.0,0.0,0.0,0.0,59.0,16.0,17.0
0,Sevilla,21,2018-01-28,18:30:00,Home,Getafe,1,1,0.6,0.32,0.034999999999999996,1.0,7.0,2.0,3.0,0.0,472.0,27.0,7.0,15.0,0.6000000000000001,0.30000000000000004,9.0,2.0,230.0,21.0,195.0,16.0,1382.0,0.1,3.0,16.0,3.0,1.0,0.0,15.0,4.0,0.0,20.0,6.0,23.0,17.0,28.0,0.0,9.0,7.0,2.0,10.0,13.0,0.0,15.0,0.0,0.0,0.0,0.0,61.0,8.0,26.0
1,Getafe,21,2018-01-28,18:30:00,Away,Sevilla,1,1,1.5,1.49,0.02266666666666667,1.0,15.0,1.0,3.0,0.0,768.0,20.0,11.0,11.0,1.5,1.4,30.0,2.0,538.0,70.0,544.0,27.0,3567.0,1.7000000000000002,13.0,53.0,14.0,2.0,1.0,16.0,3.0,4.0,13.0,7.0,14.0,7.0,15.0,1.0,22.0,6.0,5.0,14.0,21.0,0.0,12.0,4.0,0.0,0.0,0.0,64.0,26.0,8.0
0,Barcelona,21,2018-01-28,20:45:00,Home,Alavés,2,1,1.0,0.96,0.17714285714285713,1.0,7.0,4.0,2.0,0.0,371.0,20.0,21.0,16.0,1.0,0.7,11.0,2.0,138.0,13.0,113.0,8.0,1410.0,0.30000000000000004,5.0,11.0,2.0,0.0,1.0,8.0,1.0,1.0,12.0,8.0,22.0,14.0,42.0,0.0,12.0,7.0,4.0,13.0,7.0,0.0,19.0,1.0,0.0,0.0,0.0,46.0,13.0,17.0
1,Alavés,21,2018-01-28,20:45:00,Away,Barcelona,1,2,2.1,2.51,0.22941176470588234,1.0,18.0,12.0,0.0,0.0,859.0,14.0,15.0,6.0,1.9,1.4,30.0,4.0,659.0,79.0,622.0,39.0,3122.0,1.6,8.0,60.0,17.0,0.0,3.0,15.0,8.0,2.0,11.0,7.0,16.0,9.0,7.0,0.0,41.0,8.0,11.0,15.0,12.0,0.0,6.0,2.0,0.0,0.0,0.0,59.0,17.0,13.0
0,Celta Vigo,21,2018-01-29,21:00:00,Home,Real Betis,3,2,1.3,0.55,0.07333333333333333,1.0,6.0,2.0,5.0,0.0,690.0,18.0,9.0,7.0,0.5,0.5,13.0,3.0,498.0,37.0,487.0,12.0,2882.0,0.30000000000000004,6.0,33.0,4.0,1.0,1.0,10.0,2.0,2.0,6.0,8.0,16.0,8.0,16.0,1.0,8.0,4.0,3.0,13.0,9.0,0.0,8.0,2.0,1.0,0.0,0.0,53.0,11.0,13.0
1,Real Betis,21,2018-01-29,21:00:00,Away,Celta Vigo,2,3,2.5,2.4699999999999998,0.31384615384615383,3.0,13.0,5.0,1.0,0.0,532.0,13.0,19.0,3.0,2.4,2.1,26.0,6.0,335.0,44.0,320.0,17.0,1938.0,1.6,11.0,21.0,12.0,3.0,0.0,13.0,7.0,5.0,12.0,4.0,7.0,3.0,12.0,0.0,31.0,8.0,4.0,15.0,10.0,0.0,13.0,5.0,0.0,1.0,0.0,57.0,13.0,11.0
0,Real Sociedad,22,2018-02-02,21:00:00,Home,Deportivo La Coruña,5,0,0.2,0.23,0.085,0.0,4.0,1.0,1.0,0.0,449.0,18.0,14.0,10.0,0.2,0.2,7.0,0.0,236.0,23.0,186.0,14.0,1578.0,0.1,3.0,15.0,2.0,0.0,0.0,14.0,5.0,4.0,12.0,8.0,13.0,5.0,23.0,1.0,12.0,6.0,5.0,11.0,5.0,0.0,11.0,4.0,0.0,0.0,0.0,42.0,15.0,13.0
1,Deportivo La Coruña,22,2018-02-02,21:00:00,Away,Real Sociedad,0,5,2.7,2.44,0.15333333333333332,3.0,19.0,8.0,0.0,0.0,675.0,11.0,11.0,7.0,2.9,1.8,33.0,8.0,467.0,38.0,416.0,29.0,2566.0,1.2,13.0,27.0,9.0,2.0,1.0,20.0,9.0,5.0,6.0,5.0,15.0,10.0,20.0,0.0,27.0,8.0,4.0,14.0,10.0,0.0,11.0,5.0,0.0,0.0,0.0,58.0,13.0,15.0
0,Eibar,22,2018-02-03,13:00:00,Home,Sevilla,5,1,1.5,1.6,0.15125,3.0,17.0,7.0,0.0,0.0,473.0,13.0,13.0,9.0,1.5,1.1,24.0,5.0,240.0,39.0,226.0,16.0,2504.0,0.8,9.0,33.0,4.0,2.0,0.0,24.0,5.0,1.0,10.0,7.0,18.0,11.0,20.0,0.0,31.0,10.0,11.0,14.0,8.0,0.0,11.0,1.0,0.0,1.0,0.0,65.0,14.0,22.0
